snapshot_date,index_code,symbol,weight,source
2018-06-29,000300,300017,0.146,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300024,0.178,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300027,0.096,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300033,0.078,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300059,0.446,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300070,0.245,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300072,0.197,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300122,0.205,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300124,0.307,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300136,0.226,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300144,0.16,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300251,0.084,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300408,0.23,chenditc/investment_data:ts_index_weight
2018-06-29,000300,300433,0.103,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600000,1.05,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600008,0.095,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600009,0.5,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600010,0.198,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600011,0.25,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600015,0.447,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600016,1.549,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600018,0.168,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600019,0.649,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600023,0.178,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600025,0.051,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600028,0.638,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600029,0.278,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600030,1.221,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600031,0.388,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600036,2.552,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600038,0.11,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600048,0.812,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600050,0.429,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600061,0.073,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600066,0.239,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600068,0.186,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600085,0.181,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600089,0.241,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600100,0.146,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600104,1.148,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600109,0.141,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600111,0.232,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600115,0.243,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600118,0.106,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600153,0.119,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600157,0.103,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600170,0.127,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600176,0.201,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600177,0.181,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600188,0.108,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600196,0.39,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600208,0.154,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600219,0.141,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600221,0.348,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600233,0.042,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600271,0.264,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600276,1.567,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600297,0.134,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600309,0.697,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600332,0.2,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600339,0.07,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600340,0.285,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600346,0.104,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600352,0.291,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600362,0.154,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600369,0.102,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600372,0.065,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600373,0.066,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600376,0.085,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600383,0.215,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600390,0.038,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600398,0.214,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600406,0.271,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600415,0.11,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600436,0.316,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600438,0.125,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600482,0.142,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600487,0.275,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600489,0.11,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600498,0.13,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600516,0.245,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600518,0.639,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600519,3.44,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600522,0.202,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600535,0.219,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600547,0.166,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600549,0.12,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600570,0.245,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600583,0.109,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600585,0.627,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600588,0.218,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600606,0.223,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600637,0.186,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600660,0.337,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600663,0.108,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600674,0.18,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600682,0.086,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600688,0.078,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600690,0.659,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600703,0.44,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600704,0.084,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600705,0.196,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600739,0.174,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600741,0.35,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600795,0.289,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600804,0.161,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600809,0.153,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600816,0.148,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600820,0.104,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600837,0.717,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600867,0.322,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600886,0.277,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600887,1.587,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600893,0.188,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600900,0.997,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600909,0.097,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600919,0.416,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600926,0.152,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600958,0.306,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600959,0.074,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600977,0.112,chenditc/investment_data:ts_index_weight
2018-06-29,000300,600999,0.293,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601006,0.457,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601009,0.43,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601012,0.305,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601018,0.156,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601021,0.09,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601088,0.369,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601099,0.149,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601108,0.042,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601111,0.249,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601117,0.124,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601155,0.262,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601166,1.68,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601169,0.835,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601186,0.371,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601198,0.168,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601211,0.518,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601212,0.032,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601216,0.106,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601225,0.308,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601228,0.101,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601229,0.576,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601238,0.067,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601288,1.231,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601318,5.939,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601328,1.476,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601333,0.135,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601336,0.335,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601360,0.11,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601377,0.229,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601390,0.391,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601398,1.074,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601555,0.153,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601600,0.236,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601601,0.937,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601607,0.258,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601611,0.058,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601618,0.167,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601628,0.351,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601633,0.111,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601668,1.073,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601669,0.23,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601688,0.458,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601718,0.066,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601727,0.209,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601766,0.526,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601788,0.201,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601800,0.163,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601808,0.053,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601818,0.545,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601828,0.045,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601838,0.033,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601857,0.467,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601866,0.074,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601877,0.18,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601878,0.029,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601881,0.098,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601888,0.588,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601898,0.083,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601899,0.351,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601901,0.258,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601919,0.176,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601933,0.274,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601939,0.47,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601958,0.057,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601985,0.247,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601988,0.712,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601989,0.346,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601991,0.07,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601992,0.102,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601997,0.16,chenditc/investment_data:ts_index_weight
2018-06-29,000300,601998,0.178,chenditc/investment_data:ts_index_weight
2018-06-29,000300,603160,0.055,chenditc/investment_data:ts_index_weight
2018-06-29,000300,603260,0.049,chenditc/investment_data:ts_index_weight
2018-06-29,000300,603288,0.558,chenditc/investment_data:ts_index_weight
2018-06-29,000300,603799,0.324,chenditc/investment_data:ts_index_weight
2018-06-29,000300,603833,0.151,chenditc/investment_data:ts_index_weight
2018-06-29,000300,603858,0.137,chenditc/investment_data:ts_index_weight
2018-06-29,000300,603993,0.135,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000001,0.857,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000002,1.233,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000063,0.496,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000069,0.277,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000100,0.283,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000157,0.17,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000166,0.293,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000333,1.82,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000338,0.397,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000402,0.082,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000408,0.071,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000413,0.184,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000415,0.071,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000423,0.193,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000425,0.162,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000503,0.122,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000538,0.41,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000553,0.024,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000568,0.317,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000625,0.137,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000627,0.089,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000630,0.132,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000651,1.828,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000661,0.254,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000671,0.089,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000703,0.161,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000709,0.128,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000725,0.664,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000728,0.15,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000768,0.195,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000776,0.399,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000783,0.212,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000786,0.124,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000792,0.104,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000826,0.079,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000839,0.098,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000858,1.051,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000876,0.163,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000895,0.249,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000898,0.101,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000938,0.068,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000959,0.063,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000961,0.111,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000963,0.205,chenditc/investment_data:ts_index_weight
2018-12-28,000300,000983,0.092,chenditc/investment_data:ts_index_weight
2018-12-28,000300,001965,0.048,chenditc/investment_data:ts_index_weight
2018-12-28,000300,001979,0.438,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002001,0.137,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002007,0.195,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002008,0.276,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002024,0.39,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002027,0.409,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002032,0.092,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002044,0.298,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002050,0.144,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002065,0.138,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002081,0.137,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002085,0.108,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002120,0.044,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002142,0.45,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002146,0.147,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002153,0.088,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002179,0.142,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002202,0.247,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002230,0.384,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002236,0.219,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002241,0.143,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002252,0.127,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002271,0.124,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002294,0.093,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002304,0.608,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002310,0.099,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002311,0.195,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002352,0.169,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002411,0.069,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002415,1.012,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002422,0.19,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002450,0.173,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002456,0.186,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002460,0.183,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002466,0.214,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002468,0.054,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002475,0.369,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002493,0.135,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002508,0.102,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002555,0.064,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002558,0.125,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002572,0.115,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002594,0.492,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002601,0.08,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002602,0.103,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002624,0.117,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002625,0.045,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002673,0.143,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002714,0.191,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002736,0.219,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002773,0.049,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002797,0.121,chenditc/investment_data:ts_index_weight
2018-12-28,000300,002925,0.043,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300003,0.237,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300015,0.267,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300017,0.122,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300024,0.154,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300033,0.087,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300059,0.466,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300070,0.157,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300072,0.123,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300122,0.198,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300124,0.214,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300136,0.18,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300142,0.25,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300144,0.165,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300251,0.071,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300296,0.125,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300408,0.188,chenditc/investment_data:ts_index_weight
2018-12-28,000300,300433,0.055,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600000,1.225,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600004,0.111,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600009,0.521,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600010,0.287,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600011,0.346,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600015,0.504,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600016,1.514,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600018,0.179,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600019,0.616,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600023,0.205,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600025,0.06,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600027,0.165,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600028,0.668,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600029,0.243,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600030,1.341,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600031,0.485,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600036,2.767,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600038,0.117,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600048,0.895,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600050,0.512,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600061,0.081,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600066,0.168,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600068,0.186,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600085,0.161,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600089,0.268,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600100,0.215,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600104,0.995,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600109,0.184,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600111,0.203,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600115,0.198,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600118,0.109,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600153,0.128,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600157,0.089,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600170,0.144,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600176,0.216,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600177,0.192,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600188,0.083,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600196,0.249,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600208,0.133,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600219,0.161,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600221,0.23,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600233,0.039,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600271,0.272,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600276,1.24,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600297,0.107,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600309,0.489,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600332,0.214,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600339,0.065,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600340,0.488,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600346,0.107,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600352,0.267,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600362,0.145,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600369,0.105,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600372,0.073,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600383,0.231,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600390,0.039,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600398,0.162,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600406,0.362,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600415,0.101,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600436,0.278,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600438,0.171,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600482,0.164,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600487,0.242,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600489,0.158,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600498,0.213,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600516,0.191,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600518,0.293,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600519,3.156,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600522,0.213,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600535,0.185,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600547,0.239,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600549,0.109,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600566,0.116,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600570,0.273,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600583,0.115,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600585,0.623,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600588,0.217,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600606,0.237,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600637,0.225,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600660,0.34,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600674,0.163,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600688,0.117,chenditc/investment_data:ts_index_weight
2018-12-28,000300,600690,0.539,chenditc/investment_data:ts_index_weight
