date,rank_ic,pearson_ic,sample_size
2022-01-21,0.13491032830431082,0.10870544538145527,240
2022-01-24,0.10778053082106069,0.09099121541792089,239
2022-01-25,0.05764054692849673,0.05510804324036537,238
2022-01-26,-0.0005219424281275719,0.0035644932933490453,237
2022-01-27,-0.05258429190117425,-0.041450871959204945,240
2022-01-28,-0.08374705530747863,-0.06325584226181176,239
2022-02-07,-0.09080640624450617,-0.06345172861291531,239
2022-02-08,-0.04267392721096109,-0.020619044289733518,240
2022-02-09,-0.0328512647789024,-0.00997962006647705,240
2022-02-10,0.08997895485502623,0.09073035087542955,238
2022-02-11,0.20473084631342076,0.17205397164951064,239
2022-02-14,0.022689954642945043,0.04540646850802048,239
2022-02-15,0.019686973732182846,0.03409505830270904,240
2022-02-16,0.06078284870433529,0.06954374735256522,239
2022-02-17,0.056330248851831397,0.069021212366175,238
2022-02-18,0.021949830779032294,0.04071048210764282,239
2022-02-21,0.06328200961349724,0.0756443606261159,236
2022-02-22,-0.03724270227292805,-0.004597349063471066,237
2022-02-23,-0.06249412280261289,-0.04081789155570792,236
2022-02-24,-0.1060061806628587,-0.10710071150314197,240
2022-02-25,-0.0875681234837031,-0.11880935299169144,239
2022-02-28,-0.10516762443792425,-0.1413297567600927,240
2022-03-01,-0.05487754129245577,-0.09960869445676675,238
2022-03-02,-0.06763164394700166,-0.11805489683779097,237
2022-03-03,0.014999064213231566,-0.03231455436227907,236
2022-03-04,0.009301263996859408,-0.009812065004004318,236
2022-03-07,0.007658837593614851,0.007659000639679752,239
2022-03-08,0.009249883948071046,0.029477232784210317,238
2022-03-09,-0.0413856978626417,-0.046451483523217124,238
2022-03-10,-0.049101557557762035,-0.052074961778552774,240
2022-03-11,-0.07610426828630729,-0.06722851515489141,238
2022-03-14,-0.009606193538962965,0.01582631551979044,236
2022-03-15,-0.05668541448675228,-0.014362932905064199,238
2022-03-16,-0.05829624573089589,-0.016604423871756736,241
2022-03-17,-0.06357978121463599,-0.025619626722445856,241
2022-03-18,-0.11086020182131429,-0.07071165743677697,239
2022-03-21,-0.08175708183808453,-0.03700575471397236,238
2022-03-22,-0.08625752179661997,-0.022498349632913302,237
2022-03-23,-0.1462242478840411,-0.08423030910852651,236
2022-03-24,-0.16103137242882565,-0.08528451055835073,237
2022-03-25,-0.13032539044078892,-0.05980747348464798,235
2022-03-28,-0.04957016279315073,0.025335748814306825,239
2022-03-29,-0.03622475223757759,0.05840530657975325,241
2022-03-30,0.03619594090175176,0.09492825674822758,240
2022-03-31,0.07050298655615887,0.12645583911397046,239
2022-04-01,0.09358139270736687,0.13215936935095615,237
2022-04-06,0.14030361098414262,0.17094048113453683,239
2022-04-07,0.14027267203813515,0.17409969002941034,237
2022-04-08,0.26577590916220595,0.30497754631476276,237
2022-04-11,0.30925512464399985,0.3372396937292874,239
2022-04-12,0.27676793931385385,0.29367740338746656,238
2022-04-13,0.28541410127664024,0.30759660625918056,237
2022-04-14,0.23250486572469148,0.26570157289531743,238
2022-04-15,0.28140542733322016,0.2804874686636469,239
2022-04-18,0.17534189143058318,0.205019714356112,238
2022-04-19,0.3063264226601143,0.3213591916434528,238
2022-04-20,0.3115786494542765,0.28264962056614357,236
2022-04-21,0.2696855792670834,0.2430325855778732,237
2022-04-22,0.32723889813380835,0.27688104419934745,237
2022-04-25,0.3329068822703628,0.30335712239930723,238
2022-04-26,0.3121725677718786,0.2807015701621357,239
2022-04-27,0.2676687758626257,0.26243582052125164,241
2022-04-28,0.23532591736592642,0.24927636462793185,239
2022-04-29,0.23733189233352542,0.24297187987711816,240
2022-05-05,0.21842058999331948,0.17352960342089935,239
2022-05-06,0.22650886457940403,0.17125765772483106,241
2022-05-09,0.2202419327183567,0.15477776071802443,241
2022-05-10,0.17190070599891305,0.1439980110799523,241
2022-05-11,0.11519812946098941,0.10208082758878119,239
2022-05-12,0.10013848347355878,0.0857396050646716,238
2022-05-13,0.07516077773429312,0.09046315481703122,241
2022-05-16,0.05263372627997013,0.04066593827008748,240
2022-05-17,0.035984131668952576,0.04339011813841534,240
2022-05-18,0.06223687445744078,0.12355326654866426,243
2022-05-19,0.06689072453163725,0.12688240639750045,241
2022-05-20,-0.008223821733793489,0.05039220598058242,242
2022-05-23,0.023842345522825357,0.08835173594931722,239
2022-05-24,0.005021365525744655,0.0582884776481557,239
2022-05-25,0.01413541864673957,0.049283278415964395,239
2022-05-26,0.007796289719151982,0.0421613447452001,238
2022-05-27,-0.024515674780982905,0.013860332844643528,239
2022-05-30,-0.011924315843938858,0.030310546520530498,238
2022-05-31,-0.02834893234290205,0.029060037416336105,221
2022-06-01,0.021491017486500667,0.06587998473960148,222
2022-06-02,-0.053565440186722886,-0.003397498498248635,222
2022-06-06,-0.02591360076311727,0.04170943568342114,221
2022-06-07,-0.04843520307381286,0.010479951677704184,221
2022-06-08,-0.06623247238298655,-0.009263778364295134,220
2022-06-09,-0.11638766646575355,-0.06317667734207157,217
2022-06-10,-0.07756009195456294,-0.04748597806385967,217
2022-06-13,-0.023869424558967168,-0.025729961311606323,217
2022-06-14,0.0969271452300037,0.0996342421882855,218
2022-06-15,0.11557515140886306,0.11321839738327677,215
2022-06-16,-0.043521036655276006,-0.039414292919835246,217
2022-06-17,-0.0015201028025932056,-0.002334748026607835,219
2022-06-20,-0.07401546780292892,-0.08216526640328484,219
2022-06-21,-0.032981604862375107,-0.03865090308693263,222
2022-06-22,0.02108271050379895,0.032264445462362804,220
2022-06-23,0.08177653605819875,0.0834935594480727,221
2022-06-24,0.0206471324428937,0.031271906417515385,220
2022-06-27,0.06015136526732105,0.05256933342221903,216
2022-06-28,-0.008618821372009668,0.00041045173256036837,216
2022-06-29,-0.06379708597595135,-0.08788004287179448,219
2022-06-30,-0.020439686640696727,-0.061279652360754236,239
2022-07-01,0.008514185599009664,-0.013464644866071735,238
2022-07-04,0.04560829241680305,0.00856328622184065,235
2022-07-05,0.03751944888661322,0.028606955390596604,237
2022-07-06,0.08309570690200765,0.040513196911388,239
2022-07-07,0.11056026291171175,0.07999799235942164,238
2022-07-08,0.07560027083803537,0.06196733143540083,240
2022-07-11,0.11455820822052667,0.09559812485614226,239
2022-07-12,0.14669401459648929,0.12340201809041865,234
2022-07-13,0.1643282000831568,0.127719528827602,233
2022-07-14,0.13994113562207022,0.10290867381668314,235
2022-07-15,0.15073345368295601,0.11931383610260404,234
2022-07-18,0.09513619121090808,0.06436660528053864,236
2022-07-19,0.034803163203726374,-0.015205313547486351,238
2022-07-20,0.01705020920502092,-0.014578162033211368,239
2022-07-21,0.009779519088710891,-0.02816954876408976,238
2022-07-22,-0.01663270042935876,-0.015549273110161431,238
2022-07-25,-0.08122604690411729,-0.09264293282942732,239
2022-07-26,-0.07419712760905434,-0.10136200868414422,238
2022-07-27,-0.057997480015256994,-0.06081170201577492,238
2022-07-28,-0.00364356503549261,-0.0007430564770671327,241
2022-07-29,0.07911420673900241,0.08690329814877494,242
2022-08-01,0.08733256727360521,0.07507436508903735,239
2022-08-02,0.06430545547833831,0.062007955368630886,236
2022-08-03,0.08916575204798924,0.06990905445357809,238
2022-08-04,0.05743118592682928,0.057941368171488115,239
2022-08-05,0.08213896993486829,0.09586358689214153,238
2022-08-08,0.05623941533868633,0.06078802759811643,236
2022-08-09,0.0813422377628762,0.08953558090015751,236
2022-08-10,0.057268023491676506,0.10460392952240523,238
2022-08-11,0.059641057921409016,0.08300243427148496,235
2022-08-12,0.04706870500805689,0.04411401534568471,236
2022-08-15,0.09616418721213145,0.09438176929455286,236
2022-08-16,0.09996758982411773,0.09740294070979424,236
2022-08-17,0.104502275559532,0.12423149697913836,236
2022-08-18,0.15324535416105575,0.17968076303410332,236
2022-08-19,0.13199641581584362,0.16671281457335646,237
2022-08-22,0.12149798919965123,0.17872037459031967,236
2022-08-23,0.14755987108281832,0.20291239506206696,235
2022-08-24,0.052929738363513244,0.0892970411686112,240
2022-08-25,-0.020830046980556224,0.004080536929150055,241
2022-08-26,-0.014330799848142214,0.018362095062821552,238
2022-08-29,0.04301464284489558,0.08458752795634783,241
2022-08-30,0.07613852171873464,0.10992888003507757,238
2022-08-31,0.04367901972504483,0.04245895095438564,239
2022-09-01,-0.07841311814655208,-0.0642527200777276,242
2022-09-02,-0.061024577194894694,-0.001690682951793358,239
2022-09-05,-0.08749314036297216,-0.025279699813327106,238
2022-09-06,-0.04508944303748499,0.004577713443399872,236
2022-09-07,-0.013153966594694774,-0.0008235937479730742,236
2022-09-08,-0.027156075538533872,-0.03088753409333438,236
2022-09-09,-0.06250690428042562,-0.06458122343034915,236
2022-09-13,-0.08117511806672616,-0.09189754648092889,234
2022-09-14,-0.10771773019213299,-0.12458979140353431,236
2022-09-15,-0.0766697180689247,-0.08436139094362051,235
2022-09-16,-0.12727258161354688,-0.1380176272907112,238
2022-09-19,-0.12883299604466544,-0.16438222628009733,238
2022-09-20,-0.16342945308969403,-0.18723466053517854,236
2022-09-21,-0.08148887000133465,-0.10702519830550229,234
2022-09-22,-0.16673339005006785,-0.18589742132276912,238
2022-09-23,-0.14166695967089762,-0.16374442866564476,239
2022-09-26,-0.10381656354396714,-0.12669045072063467,238
2022-09-27,-0.10921093240972532,-0.12194217569183882,241
2022-09-28,-0.05684385930634105,-0.10665277387987099,238
2022-09-29,-0.09735238459001022,-0.15209342240403698,240
2022-09-30,0.018428271324154928,-0.05005692192875777,240
2022-10-10,0.0805482734075244,0.020727064709968365,240
2022-10-11,0.08779400749230364,-0.001373122042392595,238
2022-10-12,-0.00439799732519461,-0.0834425142074182,241
2022-10-13,-0.03808833486692476,-0.07250078956434151,240
2022-10-14,-0.12052205767461238,-0.12998623454439115,240
2022-10-17,-0.15447963399125667,-0.18819658168613781,237
2022-10-18,-0.0931852032476742,-0.13072138633679128,237
2022-10-19,-0.041014545017429974,-0.0675117817228165,235
2022-10-20,-0.09831085405627603,-0.1341260482485271,237
2022-10-21,-0.016580852863979558,-0.047316849110451996,239
2022-10-24,-0.033921129152268484,-0.07257669924496046,236
2022-10-25,0.0005787339608660456,-0.01851732152334538,237
2022-10-26,0.01679682182821283,0.008562991569455392,237
2022-10-27,0.06327470591188995,0.06609727457197004,236
2022-10-28,-0.04141292500263704,-0.026409326190229683,239
2022-10-31,-0.057402906300456594,-0.04251256079281393,240
2022-11-01,-0.10516507858373475,-0.09754448322990188,238
2022-11-02,-0.08540223620829084,-0.06368139278384993,239
2022-11-03,-0.05818243372280767,-0.05780246453210796,240
2022-11-04,-0.056325375338419886,-0.0657554764054638,239
2022-11-07,-0.07723500565824218,-0.08021432531097776,241
2022-11-08,-0.0005147311363660991,-0.008432849303821774,237
2022-11-09,-0.015612202608823926,-0.007813019938507892,234
2022-11-10,-0.0024059844470951572,0.008203020019053257,235
2022-11-11,-0.10107467143526795,-0.07698966887082319,240
2022-11-14,-0.16264759804162604,-0.11982188161829622,234
2022-11-15,-0.07834341453558161,-0.07129269227417268,238
2022-11-16,-0.06172271355446475,-0.0427943901025032,238
2022-11-17,0.05800721056269464,0.08289162711790143,235
2022-11-18,0.03604239478148018,0.07497681310962961,233
2022-11-21,0.01852736634164006,0.06902271121740391,238
2022-11-22,-0.027351759516369444,0.05569859800001495,238
2022-11-23,-0.05964892563376721,0.014312571755011714,234
2022-11-24,-0.0216774489626284,0.04914876786758655,234
2022-11-25,0.04168990941967115,0.13210935412165078,233
2022-11-28,0.11134058163721479,0.15742627261500627,237
2022-11-29,0.1437131106008664,0.2067171865777236,236
2022-11-30,0.153971908605879,0.23673120692702987,235
2022-12-01,0.13127753303964756,0.18227196158496112,226
2022-12-02,0.12474121251043874,0.16708613743824366,227
2022-12-05,0.29413822166034564,0.3167573615376667,225
2022-12-06,0.10514313931880499,0.13385581230310892,226
2022-12-07,0.06480774989669154,0.12344270139444197,225
2022-12-08,0.14276184864420155,0.210044984036163,221
2022-12-09,0.21482028152431737,0.2537169599506592,223
2022-12-12,0.18618834080717492,0.23470603193547634,224
2022-12-13,0.21812434141201262,0.2604227443227838,220
2022-12-14,0.1830386504377536,0.21898592931054592,224
2022-12-15,0.1376356997128117,0.19744167920609215,226
2022-12-16,0.20696113211960546,0.24931073979350146,226
2022-12-19,0.15098929148140322,0.1869075651876294,227
2022-12-20,0.11656829493327096,0.18342854889935453,226
2022-12-21,0.10400066837515544,0.1530273327795077,224
2022-12-22,0.1350495153813738,0.14379811674793921,225
2022-12-23,0.1436547085201794,0.14546277706275754,224
2022-12-26,0.015265855221012174,0.061543653091553976,224
2022-12-27,-0.0036333546871663465,0.022482454959624844,224
2022-12-28,0.022020281865558922,0.015496932697325048,227
2022-12-29,0.03500030880540906,0.0012408929890289563,228
2022-12-30,0.1141485128700697,0.08647347491269539,237
2023-01-03,-0.05539872155376216,-0.04706989751780517,235
2023-01-04,-0.0006592595197074646,-0.023347094410488295,239
2023-01-05,-0.007589800127150417,-0.029404354089574012,237
2023-01-06,-0.020300074905233535,-0.05491056386699299,238
2023-01-09,-0.03484986835027469,-0.0035387688366468758,235
2023-01-10,-0.03169335333298618,0.02068596148278788,242
2023-01-11,-0.036694499153929375,-0.004192968912214176,235
2023-01-12,0.04969514949669292,0.07081118966099119,238
2023-01-13,0.11568864396660118,0.11066756189744972,239
2023-01-16,0.06507578256566952,0.04669348582612617,240
2023-01-17,0.10931040513180171,0.10073715657479994,237
2023-01-18,0.09134531306622627,0.037355025629509424,237
2023-01-19,0.16793507855593956,0.09937529574573577,238
2023-01-20,0.16462030846035855,0.1162718029950703,238
2023-01-30,0.14584095984908108,0.10387899482293467,241
2023-01-31,0.1748317855261994,0.14369517880197707,238
2023-02-01,0.19839955576277063,0.11462647002788923,237
2023-02-02,0.15191359908272997,0.08377835409437721,235
2023-02-03,0.19213932992695726,0.11213247964859023,241
2023-02-06,0.14502822521512254,0.044453122558290974,238
2023-02-07,0.21277403498871084,0.12072246291322976,238
2023-02-08,0.19412743765430382,0.09899140243131493,235
2023-02-09,0.17960228257413627,0.08835873565444292,237
2023-02-10,0.14215090539766312,0.04569614168698338,240
2023-02-13,0.1184067928320632,0.02002671718407868,238
2023-02-14,0.15582911208263311,0.021244499543262046,237
2023-02-15,0.151849188386289,0.035786159259304506,237
2023-02-16,0.07456475519607769,-0.04758628498997143,238
2023-02-17,-0.005973514952046634,-0.12414588098343872,236
2023-02-20,0.03187455799013637,-0.06217079288913746,238
2023-02-21,0.030872063751106783,-0.09151769425000056,240
2023-02-22,0.057915587187154935,-0.12645033594514432,238
2023-02-23,0.030065319412467838,-0.17070169102818514,237
2023-02-24,-0.013831837358287467,-0.22113226370125919,240
2023-02-27,-0.01987534505807392,-0.2289213323148948,240
2023-02-28,0.010744978211427279,-0.21309436036666254,240
2023-03-01,-0.02009322024749409,-0.24331803970846713,242
2023-03-02,-0.02596730603848491,-0.24116575364601436,237
2023-03-03,-0.0977449665058103,-0.32728241657591783,234
2023-03-06,-0.15061084883793296,-0.2817991871704545,242
2023-03-07,-0.20127686589347882,-0.27954542509144725,237
2023-03-08,-0.2434540862043165,-0.3518500199510036,237
2023-03-09,-0.23535044011180745,-0.3386528132815161,240
2023-03-10,-0.18231881782185455,-0.29743559783859663,236
2023-03-13,-0.1554477153246485,-0.24647377031655054,239
2023-03-14,-0.22859691993952388,-0.37620790632688067,239
2023-03-15,-0.15739129807683638,-0.2910526959071739,237
2023-03-16,-0.22285895216474594,-0.30360961895948185,240
2023-03-17,-0.17177034323512558,-0.26334884490188204,240
2023-03-20,-0.2273161984459055,-0.3739954976592069,239
2023-03-21,-0.199478022234793,-0.37414436192745365,238
2023-03-22,-0.2725249477041254,-0.4330606180812816,241
2023-03-23,-0.0812669318610473,-0.21901262782372313,241
2023-03-24,-0.014752470025667168,-0.15993792002576113,239
2023-03-27,0.04045103366114306,-0.11721612385229231,242
2023-03-28,0.08782963547203458,-0.04036744470341538,241
2023-03-29,0.17255041415962608,0.08471454049891679,238
2023-03-30,0.10681109970688044,-0.05029153553173939,235
2023-03-31,0.25129129795556043,0.14390129167431293,235
2023-04-03,0.3445819537096321,0.28484485879532445,238
2023-04-04,0.3260710193685037,0.2886492077951631,236
2023-04-06,0.4021047165916356,0.36558778835127537,237
2023-04-07,0.43606385261130154,0.4212527941037781,236
2023-04-10,0.362053978945532,0.33476089619619076,238
2023-04-11,0.38135350374459404,0.3632902733755589,239
2023-04-12,0.4706339439541506,0.43942016812676155,239
2023-04-13,0.43851701850259367,0.4001230006566009,235
2023-04-14,0.42796192731487426,0.37972328147111867,239
2023-04-17,0.28371412698137116,0.21008705217654336,240
2023-04-18,0.2741958437639313,0.19871460938559832,241
2023-04-19,0.34298096125267546,0.32132795068734654,238
2023-04-20,0.4656105069985701,0.5238047561582879,237
2023-04-21,0.3476666552432106,0.36626007047533626,238
2023-04-24,0.3539830846802998,0.37806770314065125,238
2023-04-25,0.21746510750660134,0.2220862531339604,241
2023-04-26,0.09620453163271549,0.061827195405577566,242
2023-04-27,0.005045270262741698,-0.1090086167604895,241
2023-04-28,-0.040835937788764085,-0.0819369911296368,237
2023-05-04,-0.09358928125606812,-0.14109552621753835,235
2023-05-05,-0.09716007625826485,-0.16157811909084935,238
2023-05-08,0.026864840436943947,-0.02010160413312794,236
2023-05-09,0.07170531804225659,0.03776828887722807,237
2023-05-10,-0.01630392742871207,-0.02797048225582357,239
2023-05-11,-0.034972829389399114,-0.0888474451879926,240
2023-05-12,-0.06959409017517663,-0.12591923262071256,240
2023-05-15,0.027565399115246397,-0.024708456400074543,238
2023-05-16,-0.009835240195142276,-0.05962204951698254,240
2023-05-17,0.005461305861256636,-0.08809189292888553,239
2023-05-18,0.11903331655063454,0.006550152851642289,240
2023-05-19,0.01508831186576198,-0.10177063574472167,238
2023-05-22,-0.017565566558173505,-0.19361653193523842,238
2023-05-23,-0.08427182588516577,-0.16864521471202937,239
2023-05-24,0.017230406807074293,-0.11475682900543527,239
2023-05-25,-0.010365631347766453,-0.14705907849256117,240
2023-05-26,0.022050003011300494,-0.10398275826813515,241
2023-05-29,0.07158733569031878,-0.07749876814843622,240
2023-05-30,0.12784569833160575,-0.01054416617066564,233
2023-05-31,0.16021333833340762,0.034869625441926025,237
2023-06-01,0.2856832499074391,0.15074714883427018,237
2023-06-02,0.1541911835191973,0.031909173752530155,236
2023-06-05,0.1458189004894539,0.06378190629438957,233
2023-06-06,0.041265847762813876,-0.03749398781777288,233
2023-06-07,0.06865814369144249,0.015909732388140124,233
2023-06-08,0.10497533417515938,0.07332301236709605,234
2023-06-09,0.1514813606197682,0.12167078104652296,237
2023-06-12,0.14721892097370615,0.15685429527521688,236
2023-06-13,0.13270135344418824,0.21701697086186916,237
2023-06-14,0.11804854748175717,0.18554930201647432,233
2023-06-15,0.10339812076639766,0.11756274937369725,234
2023-06-16,0.12527026299164043,0.20568828474024695,235
2023-06-19,0.2087307329385679,0.3175468921159703,234
2023-06-20,0.2883334661490648,0.42297832645269673,233
2023-06-21,0.2084019958369333,0.3987126273897121,234
2023-06-26,0.16598981016579284,0.3120676150444713,235
2023-06-27,0.22957625473534896,0.3370487355285008,232
2023-06-28,0.20752442924457354,0.3106961234172471,230
2023-06-29,0.31048965304308673,0.3766622590964127,229
2023-06-30,0.33196974714808364,0.3504739182026119,236
2023-07-03,0.27476006172015677,0.2961457907562936,234
2023-07-04,0.3084111138555401,0.31954418578263294,237
2023-07-05,0.3102618004936366,0.27163277077485987,237
2023-07-06,0.354141763717019,0.3349842192443782,233
2023-07-07,0.31231009644280466,0.28698098163503527,235
2023-07-10,0.32744868008417516,0.29451590931112687,236
2023-07-11,0.31817302333237635,0.33117079755915285,235
2023-07-12,0.32050672077527587,0.3186908139691656,238
2023-07-13,0.30130583956828894,0.2804527451046639,239
2023-07-14,0.3221090942044098,0.32356210479149233,235
2023-07-17,0.27112623556917076,0.29424635902406643,238
2023-07-18,0.3056896361987379,0.29775843113141937,233
2023-07-19,0.29418708906156604,0.2696385540339982,239
2023-07-20,0.13065737622342535,0.11727012972771687,235
2023-07-21,0.1763798290020861,0.14388509572753733,236
2023-07-24,0.1951285116557083,0.1854777558891868,239
2023-07-25,0.10418831151050507,0.10645367418405219,236
2023-07-26,0.14057863528218265,0.1617811119747641,232
2023-07-27,0.16122217036084135,0.19257466026763087,233
2023-07-28,0.09573329066753586,0.09218725911415838,236
2023-07-31,0.16354359960990122,0.2081875814249174,233
2023-08-01,0.19170622678096408,0.2031497773239185,233
2023-08-02,0.21818913145995728,0.25606104048064504,235
2023-08-03,0.31631112016464963,0.3158877159513201,234
2023-08-04,0.2451879997731526,0.2691048622959262,230
2023-08-07,0.19653788567507668,0.2185909965241205,232
2023-08-08,0.21238869316763292,0.25149056026869027,235
2023-08-09,0.21243307035818507,0.2627409086691438,233
2023-08-10,0.27112911130220896,0.296551808020572,235
2023-08-11,0.16609469363404658,0.18905151244192442,234
2023-08-14,0.19903742128769172,0.21580049596967885,235
2023-08-15,0.1430084240769404,0.14781648510190668,233
2023-08-16,0.1763252163947739,0.21758004826639396,233
2023-08-17,0.1736186134505923,0.20182252544315338,234
2023-08-18,0.11526382452829098,0.14866454188374603,232
2023-08-21,0.07284666026206921,0.1380056713342918,234
2023-08-22,0.1419746186395605,0.1444586762673525,237
2023-08-23,0.10789388517480834,0.1331318964292484,235
2023-08-24,0.08724223756640889,0.11639651251781202,234
2023-08-25,0.11485480272471862,0.1939751796406132,233
2023-08-28,0.07903786423839845,0.09952164492268092,235
2023-08-29,0.2549409599896437,0.22053040291931772,235
2023-08-30,0.2565023485965481,0.20210509911528365,236
2023-08-31,0.20116732885622868,0.1371129961651363,239
2023-09-01,0.06260367832672195,0.006161423625569043,236
2023-09-04,0.05705290021914615,0.015166427735643443,235
2023-09-05,0.062199477516816634,0.018930067705574496,237
2023-09-06,0.07472976596669348,0.030753776227172517,235
2023-09-07,0.017967211295736356,-0.02794613187477301,235
2023-09-08,0.09262736970881054,0.07787413991931534,236
2023-09-11,0.011185092446286753,-0.056927875792085025,240
2023-09-12,0.05228189469739488,0.006110315992556774,238
2023-09-13,0.020842269962378254,-0.06608871640383057,239
2023-09-14,-0.04090529381422122,-0.08009885225544869,236
2023-09-15,0.029948130292666308,-0.06783083608661995,237
2023-09-18,0.0034805168581056103,-0.08163125726481878,237
2023-09-19,0.03337385053860617,-0.045396925267042525,240
2023-09-20,0.019850935439612447,-0.06971515708913811,237
2023-09-21,0.05767597749247736,-0.008748846024714676,237
2023-09-22,0.01453946942587404,-0.06571934322767979,235
2023-09-25,0.00955431376131419,-0.0741609524233231,238
2023-09-26,0.004108505326816919,-0.05620234609518198,239
2023-09-27,0.09542608425127366,0.057957925088311275,238
2023-09-28,0.009796177016962098,-0.030290954144984054,240
2023-10-09,-0.030121209608065497,-0.07706376796122043,237
2023-10-10,-0.10088540887283899,-0.16196293691548422,237
2023-10-11,-0.15773309162310784,-0.17461043495854983,237
2023-10-12,-0.13472180271559328,-0.1661315760205383,234
2023-10-13,-0.14230364962977254,-0.18711617278790127,237
2023-10-16,-0.17759133050619216,-0.20013333270336878,236
2023-10-17,-0.1841144490041859,-0.18998788789128987,236
2023-10-18,-0.1696828677272574,-0.17646077751506398,238
2023-10-19,-0.18624866810058072,-0.19522084058202205,237
2023-10-20,-0.13573809630212366,-0.09894019033087531,236
2023-10-23,-0.0821030634229336,-0.04615076547033312,235
2023-10-24,-0.0869326009967914,-0.05183506369617388,235
2023-10-25,-0.12131007822725476,-0.07627990821676954,234
2023-10-26,-0.17613893122979057,-0.09676162383288152,234
2023-10-27,-0.03748586360220002,0.0008367565065680061,234
2023-10-30,0.04325519341890208,0.039383321240765455,234
2023-10-31,-0.019006970470221436,-0.03779419076072832,236
2023-11-01,-0.020216406297115318,-0.020133490754399963,238
2023-11-02,-0.08931787991801594,-0.07333154566547227,236
2023-11-03,0.056883817590601994,0.02857838743105202,235
2023-11-06,0.2020527615190435,0.17976025636376142,235
2023-11-07,0.25250677988579423,0.2136569144524993,232
2023-11-08,0.25932481096296384,0.21427781404806803,231
2023-11-09,0.21306427773794945,0.1970104602119698,232
2023-11-10,0.1979265369823309,0.18900072568543663,232
2023-11-13,0.1984537180774968,0.1963455269884853,234
2023-11-14,0.2948528982262116,0.28597326238821996,231
2023-11-15,0.2529786330289511,0.2338297378633484,232
2023-11-16,0.22721826767214662,0.1858820754952119,234
2023-11-17,0.24926382137422537,0.2087155916449685,233
2023-11-20,0.24535215956059803,0.2090794192349583,235
2023-11-21,0.18338144976808118,0.12465232618046597,234
2023-11-22,0.17194798935956257,0.10771065865511564,233
2023-11-23,0.1801996837561866,0.11160095504122816,233
2023-11-24,0.121779045542164,0.025583390044899915,231
2023-11-27,0.11382815085963512,-0.014772153373714169,231
2023-11-28,0.19968343834657418,0.06397904786126567,234
2023-11-29,0.18573545667204047,0.08152045589567686,236
2023-11-30,0.03815121976556954,-0.01755707321873205,223
2023-12-01,0.06729675052103955,-0.02213356358806921,222
2023-12-04,0.07564121093532856,-0.025503318462305545,221
2023-12-05,0.024046334223107552,-0.04811028624030291,223
2023-12-06,0.1261136023916293,-0.010528127544591034,224
2023-12-07,0.21839235936769566,0.03754283474651229,223
2023-12-08,0.24756441596316242,0.0841423058071554,223
2023-12-11,0.22887674903433627,0.1279522452585962,222
2023-12-12,0.23745680573114206,0.1419691829565023,225
2023-12-13,0.19864807282375208,0.0977287564805751,222
2023-12-14,0.24669928943207764,0.14530806473965235,222
2023-12-15,0.22920171721656793,0.10211260211395395,223
2023-12-18,0.18212578706374055,0.09139071750821615,222
2023-12-19,0.21871374898280724,0.144763077304114,223
2023-12-20,0.1546051793746934,0.0469537173852492,226
2023-12-21,0.13141288368048756,0.07727754740343112,227
2023-12-22,0.14379453760908065,0.0705651754245398,227
2023-12-25,0.15831963758954912,0.10530632829894505,225
2023-12-26,0.12468545735708811,0.09661178246402909,226
2023-12-27,0.07611035307265474,0.08742478277233762,226
2023-12-28,0.28034202695151583,0.22211898327315488,226
2023-12-29,0.45499877828362434,0.4157201575262861,238
2024-01-02,0.4105698724883723,0.3803007268686911,235
2024-01-03,0.4535616957369207,0.41041638742339104,236
2024-01-04,0.40000624099150106,0.34607450853336724,239
2024-01-05,0.31458185532191596,0.2876077958486718,237
2024-01-08,0.33051366831357304,0.3308379694879757,238
2024-01-09,0.3345150656788909,0.3518239329759755,237
2024-01-10,0.35612119960531224,0.3905200296547011,238
2024-01-11,0.3818274774384093,0.43726589761829066,236
2024-01-12,0.3477884610183915,0.37890726009001013,237
2024-01-15,0.3851817062375261,0.4245465670639052,237
2024-01-16,0.4016200171988127,0.4339500633598519,235
2024-01-17,0.34099339471485884,0.3621145267170921,236
2024-01-18,0.3842914423329843,0.4654994744984169,238
2024-01-19,0.36779209591786505,0.44840189276271464,239
2024-01-22,0.27768923395680833,0.28610570052117373,233
2024-01-23,0.3145001300971849,0.35958974559633494,236
2024-01-24,0.19931795932275506,0.15979930873387507,237
2024-01-25,0.20798274254992707,0.08634179107594246,237
2024-01-26,0.21057878838582508,0.07102916161474285,240
2024-01-29,0.15816778594282901,0.02526170092495958,239
2024-01-30,0.15550635615756708,0.037061161060721645,237
2024-01-31,0.21577647530597432,0.07588924440260456,238
2024-02-01,0.12382634340386131,-0.006935554730736005,241
2024-02-02,-0.06709559518950847,-0.12186838973432665,238
2024-02-05,-0.05750745859195502,-0.10148430367650878,241
2024-02-06,-0.10292449842486935,-0.13468225040761822,235
2024-02-07,-0.13810647623134212,-0.16795190323581854,237
2024-02-08,-0.14360174449526644,-0.16709708528473702,237
2024-02-19,-0.248376029235981,-0.24992972471798222,237
2024-02-20,-0.18792002566427918,-0.19569602115316623,234
2024-02-21,-0.13920538903746454,-0.1659648869830776,236
2024-02-22,-0.17295914211852217,-0.22073421509472552,238
2024-02-23,-0.039536762725558845,-0.16960850418427348,236
