test_year,horizon,factor_name,neutralization,ic_dates,mean_rank_ic,rank_ic_std,rank_ic_ir,positive_ratio
2021,5,roic_change_rank,raw,243,-0.0010876731112668707,0.10799382968671764,-0.01007162274383761,0.5061728395061729
2021,5,debt_ratio_change_rank,raw,243,0.00721954285433948,0.07437346559569473,0.0970714864033094,0.5637860082304527
2021,5,revenue_growth_change_rank,raw,243,0.0038346203615853016,0.10911338923135132,0.03514344471011545,0.5185185185185185
2021,5,profit_growth_change_rank,raw,243,0.008767236355330131,0.09981144105270254,0.08783798994246407,0.5308641975308642
2021,5,operating_cash_margin_change_rank,raw,243,0.0018302692228547844,0.07175164375476635,0.02550839433184696,0.4897119341563786
2021,5,gross_margin_change_rank,raw,243,0.009477906964421677,0.08589739965561163,0.11033985897619068,0.5679012345679012
2021,5,fundamental_freshness_rank,raw,243,-0.016246756327373983,0.10693555588604232,-0.1519303490102732,0.4156378600823045
2021,5,benchmark_weight_rank,raw,243,0.004605687040694761,0.16004319410392184,0.028777775065549623,0.4773662551440329
2021,5,momentum_120_rank,raw,243,-0.017214364692386797,0.23915990750607896,-0.07197847194329277,0.48148148148148145
2021,5,volatility_60_rank,raw,243,0.037376334343161746,0.24779037327158313,0.15083852471619852,0.522633744855967
2021,5,downside_volatility_60_rank,raw,243,0.02793248620649931,0.2363894776386677,0.11816298460287397,0.5308641975308642
2021,5,drawdown_120_rank,raw,243,-0.01571882104377643,0.2273128968095764,-0.06915059050496522,0.5102880658436214
2021,5,price_position_120_rank,raw,243,-0.031684338049828425,0.22339460199134703,-0.14183126077082062,0.48148148148148145
2021,5,volume_trend_60_rank,raw,243,-0.017830150388011196,0.14381965897622734,-0.12397575209769082,0.45267489711934156
2021,5,intraday_strength_20_rank,raw,243,-0.011547278433844572,0.18228706819450027,-0.06334666824266233,0.5185185185185185
2021,5,overnight_gap_20_rank,raw,243,-0.013952306860970596,0.1119869590643322,-0.12458867512381984,0.4691358024691358
2021,5,technology_momentum_rank,raw,243,-0.028470335825400053,0.09526956317024354,-0.29883978553071044,0.37448559670781895
2021,5,technology_growth_rank,raw,243,-0.011473679602925495,0.08485284648711759,-0.1352185586922819,0.48148148148148145
2021,5,technology_quality_rank,raw,243,-0.0058156742973822645,0.07044709867281884,-0.08255378016903586,0.4691358024691358
2021,5,technology_valuation_rank,raw,243,-0.0063808890783947185,0.08043755616070687,-0.07932723696436383,0.4732510288065844
2021,5,deducted_profit_growth_rank,raw,243,-0.01997524398694564,0.1512342981632181,-0.13208144071517136,0.4567901234567901
2021,5,gross_margin_yoy_rank,raw,243,-0.0024453065734652227,0.10161929216888317,-0.024063408839743915,0.5102880658436214
2021,5,receivables_turnover_rank,raw,243,-0.01961995533860421,0.141798299796823,-0.13836523686614607,0.4732510288065844
2021,5,inventory_turnover_rank,raw,243,-0.00929455889185109,0.09598078084967544,-0.09683770864927818,0.4897119341563786
2021,5,fixed_asset_turnover_rank,raw,243,-0.02248508276669252,0.10252380415052824,-0.2193157282154621,0.37448559670781895
2021,5,cash_ratio_rank,raw,243,-0.014231793674066646,0.14699531149244177,-0.09681801092546015,0.48559670781893005
2021,5,interest_debt_ratio_rank,raw,243,-0.015824204059594865,0.17420410299982447,-0.09083714899419337,0.5185185185185185
2021,5,operating_cycle_rank,raw,243,-0.006888953636660812,0.10030997144747986,-0.0686766583346873,0.49794238683127573
2021,5,staff_average_revenue_rank,raw,176,0.00827705322451315,0.08768255021136699,0.09439795266630065,0.5113636363636364
2021,5,staff_average_profit_rank,raw,176,-0.009769125780232958,0.06356555211634894,-0.1536858479943944,0.39204545454545453
2021,5,fcff_back_rank,raw,243,0.0032576454782074927,0.08023250577139698,0.04060256434579473,0.4897119341563786
2021,5,deducted_profit_growth_change_rank,raw,243,0.008558001899385702,0.10483583622991681,0.08163240936636437,0.5390946502057613
2021,5,gross_margin_yoy_change_rank,raw,243,0.027420232316101953,0.07465218896602097,0.3673064741421403,0.6296296296296297
2021,5,receivables_turnover_change_rank,raw,243,-0.004843206748019088,0.09337362314168383,-0.05186911019475032,0.4609053497942387
2021,5,inventory_turnover_change_rank,raw,243,-0.016155035479196403,0.0952947789715276,-0.16952697360285857,0.4732510288065844
2021,5,fixed_asset_turnover_change_rank,raw,243,-0.007432260218077286,0.09311668560814208,-0.07981663189080919,0.46502057613168724
2021,5,cash_ratio_change_rank,raw,243,-0.005551685990457956,0.07857601643089475,-0.07065369616109894,0.48148148148148145
2021,5,interest_debt_ratio_change_rank,raw,243,0.006213538966611044,0.08534604890138714,0.07280406119081693,0.5596707818930041
2021,5,operating_cycle_change_rank,raw,243,-0.018483189879849614,0.07830785990768481,-0.23603237148402456,0.3662551440329218
2021,5,staff_average_revenue_change_rank,raw,0,,,0.0,
2021,5,staff_average_profit_change_rank,raw,0,,,0.0,
2021,5,fcff_back_change_rank,raw,243,0.0008717302529890396,0.07455139857489396,0.0116930100528336,0.4897119341563786
2021,5,short_reversal,industry,243,0.01824864912412256,0.10356058014053221,0.1762123107012249,0.5473251028806584
2021,5,short_reversal,size,243,0.025997683433102606,0.15723105420943173,0.16534700198901991,0.5555555555555556
2021,5,short_reversal,industry_size,243,0.017353587148219458,0.09558220798984374,0.1815566674298149,0.5267489711934157
2021,5,profit_growth_change_rank,industry,243,0.0037382161492676954,0.06851948901652893,0.054556976459149115,0.5020576131687243
2021,5,profit_growth_change_rank,size,243,0.008082394174047216,0.09957061935785774,0.0811724806591693,0.5185185185185185
2021,5,profit_growth_change_rank,industry_size,243,0.003312637972340807,0.06852194706359013,0.04834418918754007,0.49794238683127573
2021,5,gross_margin_change_rank,industry,243,0.012269394759316082,0.07559269931115768,0.16230925567047566,0.5473251028806584
2021,5,gross_margin_change_rank,size,243,0.007684358157944825,0.08463759526303205,0.09079131010355151,0.5720164609053497
2021,5,gross_margin_change_rank,industry_size,243,0.010288726593724613,0.07358673866989951,0.1398176733973562,0.5308641975308642
2021,5,industry_momentum,industry,243,-0.014374570134725182,0.12234957506015556,-0.11748769971336348,0.51440329218107
2021,5,industry_momentum,size,243,-0.019431212510721628,0.12099680871773547,-0.16059276865765337,0.4444444444444444
2021,5,industry_momentum,industry_size,243,-0.017490782841204647,0.11320633261550567,-0.15450357269862627,0.49794238683127573
2021,5,deducted_profit_growth_change_rank,industry,243,0.004625849163029484,0.07598343787070524,0.06087970342827749,0.5432098765432098
2021,5,deducted_profit_growth_change_rank,size,243,0.007963282976815554,0.10526212626666885,0.07565192970396152,0.5267489711934157
2021,5,deducted_profit_growth_change_rank,industry_size,243,0.004286457324093531,0.0762008804590889,0.056252070819507984,0.5102880658436214
2021,5,gross_margin_yoy_change_rank,industry,243,0.022673893641976844,0.060603182695680144,0.37413701118362325,0.6296296296296297
2021,5,gross_margin_yoy_change_rank,size,243,0.02453136123683465,0.07364518890142284,0.3331020206855726,0.6378600823045267
2021,5,gross_margin_yoy_change_rank,industry_size,243,0.02028870906940717,0.05877784315043813,0.34517614090533255,0.6213991769547325
2021,5,liquidity,industry,243,-0.015991104538102145,0.10244191095678977,-0.15609924091368452,0.42386831275720166
2021,5,liquidity,size,243,-0.04097340858630779,0.12147185062480163,-0.3373078484896484,0.3950617283950617
2021,5,liquidity,industry_size,243,-0.02210602361264048,0.07845216629500507,-0.2817770962437775,0.39094650205761317
2021,5,revenue_growth_change_rank,industry,243,0.0049370663328849205,0.08286767943440702,0.059577707093786784,0.5473251028806584
2021,5,revenue_growth_change_rank,size,243,0.004648197975565374,0.10699326140753838,0.043443838559704635,0.5061728395061729
2021,5,revenue_growth_change_rank,industry_size,243,0.005301689614874832,0.08174872639523326,0.06485348272268583,0.5308641975308642
2021,5,intraday_strength_20_rank,industry,243,-0.011743664472039662,0.12303690739413597,-0.09544830669727458,0.5020576131687243
2021,5,intraday_strength_20_rank,size,243,-0.015178411718925285,0.17321591995639016,-0.087627117200005,0.49382716049382713
2021,5,intraday_strength_20_rank,industry_size,243,-0.015040779871786333,0.1144625818348438,-0.13140346505103676,0.48148148148148145
2021,5,deducted_profit_growth_rank,industry,243,-0.006712713160696084,0.10548155292455137,-0.06363874037290236,0.49794238683127573
2021,5,deducted_profit_growth_rank,size,243,-0.020946626996142702,0.14302085721938584,-0.14645854739922143,0.4444444444444444
2021,5,deducted_profit_growth_rank,industry_size,243,-0.007773006307191357,0.09436133434837124,-0.08237490875758822,0.4691358024691358
2021,5,momentum,industry,243,-0.022972599597654277,0.1371859417129711,-0.1674559310582929,0.4897119341563786
2021,5,momentum,size,243,-0.02948169596594494,0.1959144888433997,-0.15048246885665786,0.4444444444444444
2021,5,momentum,industry_size,243,-0.02516270422759719,0.12679050253630225,-0.19845890444666928,0.48148148148148145
2021,5,profit_growth_rank,industry,243,-0.008417595197783578,0.10872744242033323,-0.0774192329958586,0.49794238683127573
2021,5,profit_growth_rank,size,243,-0.021136269701752797,0.1434856669486307,-0.14730579124199067,0.4444444444444444
2021,5,profit_growth_rank,industry_size,243,-0.009468771436962039,0.09750776298823231,-0.09710787271475783,0.5061728395061729
2021,5,growth,industry,243,-0.015307865129311165,0.12488495782873893,-0.12257573206137136,0.4897119341563786
2021,5,growth,size,243,-0.028207939787387486,0.15167889017260813,-0.18597142789802396,0.43209876543209874
2021,5,growth,industry_size,243,-0.016328135690909042,0.10991170754250214,-0.1485568376289219,0.4567901234567901
2021,5,roic_change_rank,industry,243,0.0017833103295050513,0.08005833932045617,0.022275135165705184,0.4897119341563786
2021,5,roic_change_rank,size,243,-0.0026495180921164547,0.10117244886024458,-0.026188138391079065,0.5020576131687243
2021,5,roic_change_rank,industry_size,243,0.0018494819104277046,0.07516470685282488,0.02460572239108249,0.4773662551440329
2021,5,gross_margin_yoy_rank,industry,243,0.0008761345869118477,0.07948023460177742,0.011023301469875816,0.4732510288065844
2021,5,gross_margin_yoy_rank,size,243,-0.0037915205158072667,0.09831208599940598,-0.03856616892281357,0.48559670781893005
2021,5,gross_margin_yoy_rank,industry_size,243,-9.397485703334036e-05,0.07562826456188951,-0.0012425890978423435,0.4732510288065844
2021,5,roe_change_rank,industry,243,0.005074542675800586,0.07195556072677867,0.07052328721429957,0.5308641975308642
2021,5,roe_change_rank,size,243,-0.0042468222531589234,0.09573421254664904,-0.04436054927687995,0.5061728395061729
2021,5,roe_change_rank,industry_size,243,0.00495250589305949,0.07021767756910681,0.07053075613595074,0.5473251028806584
2021,5,revenue_growth_rank,industry,243,-0.018219419129113137,0.1250335646159412,-0.1457162257596729,0.4444444444444444
2021,5,revenue_growth_rank,size,243,-0.029129612363141457,0.1378201995920815,-0.2113595282067427,0.411522633744856
2021,5,revenue_growth_rank,industry_size,243,-0.020174056909282718,0.10812083363587686,-0.1865880629187872,0.43209876543209874
2021,5,operating_cycle_change_rank,industry,243,-0.0028255605119539835,0.07002631424700384,-0.040349981893769,0.4567901234567901
2021,5,operating_cycle_change_rank,size,243,-0.01922527620559054,0.07426447433157941,-0.2588758134845559,0.35802469135802467
2021,5,operating_cycle_change_rank,industry_size,243,-0.0032839915145990383,0.06765280411639847,-0.048541838841577686,0.4567901234567901
2021,5,volatility_60_rank,industry,243,0.017458923595778858,0.16575953819746012,0.10532681126911088,0.5390946502057613
2021,5,volatility_60_rank,size,243,0.03986585820684044,0.23433722990586506,0.17012174387678322,0.5349794238683128
2021,5,volatility_60_rank,industry_size,243,0.01916121736670065,0.15622028538227978,0.12265511690631008,0.5473251028806584
2021,5,low_volatility,industry,243,0.014501687028039365,0.15688329035601403,0.09243614788503479,0.5473251028806584
2021,5,low_volatility,size,243,0.04250625259077072,0.2238177300456847,0.18991459068990882,0.5679012345679012
2021,5,low_volatility,industry_size,243,0.01438441051873174,0.14867082951055638,0.09675341535449208,0.5432098765432098
2021,20,roe_rank,raw,243,-0.057890502027244495,0.15508654078152198,-0.37327869804509783,0.3868312757201646
2021,20,roic_rank,raw,243,-0.05638841118296694,0.18405679868312486,-0.3063641853298021,0.4691358024691358
2021,20,debt_ratio_rank,raw,243,-0.026345833311751585,0.1940890753909308,-0.13574093883793445,0.5473251028806584
2021,20,revenue_growth_rank,raw,243,-0.050874281169338086,0.14460280478996707,-0.3518208463745364,0.34156378600823045
2021,20,profit_growth_rank,raw,243,-0.040656099528795835,0.1569561608933608,-0.2590283764421227,0.3991769547325103
2021,20,operating_cash_margin_rank,raw,243,-0.019382311589272776,0.0787316472706039,-0.24618196444759977,0.40329218106995884
2021,20,gross_margin_rank,raw,243,-0.031845794058201406,0.17414698031372122,-0.18286733425312365,0.48559670781893005
2021,20,fundamental_coverage,raw,243,-0.00837629951005829,0.13982374145851303,-0.059906131982197124,0.51440329218107
2021,20,book_to_price_rank,raw,243,0.06427515998440085,0.21575972762003728,0.297901562508423,0.5596707818930041
2021,20,earnings_yield_rank,raw,243,0.032052860590232,0.16968189673194076,0.18889970708465328,0.551440329218107
2021,20,quality,raw,243,-0.050445871832001686,0.1969967405108183,-0.25607465230741416,0.49794238683127573
2021,20,growth,raw,243,-0.05051264042640191,0.1623747770766099,-0.3110867422627443,0.35802469135802467
2021,20,momentum,raw,243,-0.06122607767517785,0.1926334782977503,-0.31783716006280976,0.40329218106995884
2021,20,short_reversal,raw,243,0.011364984923470357,0.15921774079990397,0.07138014185085845,0.5267489711934157
2021,20,volume_attention,raw,243,0.018620635578454624,0.10874449390112093,0.17123290486216228,0.5761316872427984
2021,20,low_volatility,raw,243,0.09110470730832038,0.24502100835204993,0.37182406488761055,0.5596707818930041
2021,20,liquidity,raw,243,-0.06128399577621205,0.13950676410619645,-0.43929049726621827,0.3786008230452675
2021,20,industry_momentum,raw,243,-0.041069400195511176,0.1295538029186355,-0.3170065198418317,0.4074074074074074
2021,20,roe_change_rank,raw,243,-0.014617063984449766,0.11785560246237033,-0.12402519421269595,0.42386831275720166
2021,20,roic_change_rank,raw,243,-0.005506530069845533,0.1223095810164524,-0.045021248736882076,0.42386831275720166
2021,20,debt_ratio_change_rank,raw,243,-0.0071137347162944994,0.07382759525381671,-0.09635603993110876,0.4279835390946502
2021,20,revenue_growth_change_rank,raw,243,-0.005353555337073031,0.11573107025572588,-0.04625858315527122,0.41975308641975306
2021,20,profit_growth_change_rank,raw,243,0.002255769375416788,0.08789740466287033,0.025663663040663944,0.5102880658436214
2021,20,operating_cash_margin_change_rank,raw,243,0.01528252448677181,0.06595970697709597,0.23169485110172727,0.5761316872427984
2021,20,gross_margin_change_rank,raw,243,0.006405708103605657,0.09866581273061717,0.06492327916149511,0.4773662551440329
2021,20,fundamental_freshness_rank,raw,243,-0.0005793410290217584,0.10477273613349529,-0.005529501761637646,0.4403292181069959
2021,20,benchmark_weight_rank,raw,243,-0.011835330474753237,0.15917735203700842,-0.07435310566041799,0.4773662551440329
2021,20,momentum_120_rank,raw,243,-0.04475527751356652,0.20345735808138465,-0.21997374749977847,0.43209876543209874
2021,20,volatility_60_rank,raw,243,0.07912826803079041,0.2650245289530369,0.2985696016266184,0.4732510288065844
2021,20,downside_volatility_60_rank,raw,243,0.055375443916502703,0.25190898664944583,0.21982321731762056,0.4609053497942387
2021,20,drawdown_120_rank,raw,243,-0.052748886225198105,0.19347634383400553,-0.2726373942152556,0.4156378600823045
2021,20,price_position_120_rank,raw,243,-0.09187271091845647,0.19477176231483465,-0.47169420159556186,0.3292181069958848
2021,20,volume_trend_60_rank,raw,243,-0.04889866465025362,0.13029769572221978,-0.3752841857963486,0.3991769547325103
2021,20,intraday_strength_20_rank,raw,243,-0.03651118448877862,0.17278709707485754,-0.21130735516067306,0.4773662551440329
2021,20,overnight_gap_20_rank,raw,243,-0.027999301116497878,0.11619902991284237,-0.24095985256933186,0.4074074074074074
2021,20,technology_momentum_rank,raw,243,-0.033328987039347335,0.0928389364969519,-0.35899794091718834,0.36213991769547327
2021,20,technology_growth_rank,raw,243,-0.021408291579091798,0.07246895565621883,-0.29541327572939396,0.3662551440329218
2021,20,technology_quality_rank,raw,243,-0.01784578241622407,0.07029962539269342,-0.25385316517033485,0.42386831275720166
2021,20,technology_valuation_rank,raw,243,-0.01457721240944777,0.09385679949026847,-0.15531333359560387,0.3868312757201646
2021,20,deducted_profit_growth_rank,raw,243,-0.0468097530188279,0.15443748510108635,-0.30309838954052376,0.35802469135802467
2021,20,gross_margin_yoy_rank,raw,243,-0.024354173149175904,0.10725003364610611,-0.22707846628316766,0.448559670781893
2021,20,receivables_turnover_rank,raw,243,-0.019607264074077438,0.13488423114202383,-0.14536364931666723,0.5390946502057613
2021,20,inventory_turnover_rank,raw,243,-0.013231508645200996,0.09965124693665145,-0.13277815433270293,0.46502057613168724
2021,20,fixed_asset_turnover_rank,raw,243,-0.03182598672308566,0.10162847302861693,-0.3131601388335726,0.3950617283950617
2021,20,cash_ratio_rank,raw,243,-0.031212921138325484,0.1729584989477051,-0.18046480125710893,0.4691358024691358
2021,20,interest_debt_ratio_rank,raw,243,-0.039728561009641936,0.20170836859241192,-0.19696040023961844,0.4732510288065844
2021,20,operating_cycle_rank,raw,243,-0.009272185098752217,0.09731168640776801,-0.09528336668525822,0.45267489711934156
2021,20,staff_average_revenue_rank,raw,176,0.0012474616123920588,0.05379554182562417,0.02318894038535107,0.5113636363636364
2021,20,staff_average_profit_rank,raw,176,-0.012382154397529023,0.05662000837890882,-0.2186886712320132,0.4034090909090909
2021,20,fcff_back_rank,raw,243,-0.00410449540922021,0.08039599750459211,-0.051053479484296053,0.4732510288065844
2021,20,deducted_profit_growth_change_rank,raw,243,0.006750501806255791,0.09280819255037726,0.0727360550911661,0.5349794238683128
2021,20,gross_margin_yoy_change_rank,raw,243,0.0409734172377219,0.061649010075275734,0.6646240902764187,0.720164609053498
2021,20,receivables_turnover_change_rank,raw,243,-0.007465763346258135,0.10489319219373962,-0.07117490840081152,0.5061728395061729
2021,20,inventory_turnover_change_rank,raw,243,-0.035015489319409496,0.08847254008820639,-0.3957780491494801,0.3950617283950617
2021,20,fixed_asset_turnover_change_rank,raw,243,0.0005152085171099771,0.0812960093749876,0.006337439206068726,0.4732510288065844
2021,20,cash_ratio_change_rank,raw,243,-0.020891059849549764,0.06984135728375503,-0.29912161879489974,0.3497942386831276
2021,20,interest_debt_ratio_change_rank,raw,243,-0.004347664187340129,0.11362148195473708,-0.03826445591575799,0.5061728395061729
2021,20,operating_cycle_change_rank,raw,243,-0.0387839555056048,0.07623525078133479,-0.5087404462910293,0.3004115226337449
2021,20,staff_average_revenue_change_rank,raw,0,,,0.0,
2021,20,staff_average_profit_change_rank,raw,0,,,0.0,
2021,20,fcff_back_change_rank,raw,243,0.01899115756396403,0.0625100184258736,0.3038098218845409,0.6378600823045267
2022,1,roe_rank,raw,242,-0.013542229075838816,0.14876719225992716,-0.09102967442026956,0.4628099173553719
2022,1,roic_rank,raw,242,-0.016025810184142585,0.16365618458329634,-0.09792364538466863,0.45041322314049587
2022,1,debt_ratio_rank,raw,242,-0.021485879587112008,0.19356959886776365,-0.1109982131119154,0.45867768595041325
2022,1,revenue_growth_rank,raw,242,-0.01858811786237021,0.18240076336098102,-0.10190811441717114,0.47520661157024796
2022,1,profit_growth_rank,raw,242,-0.012699568292055602,0.14770219535481344,-0.08598090408574105,0.47520661157024796
2022,1,operating_cash_margin_rank,raw,242,0.01140020730255235,0.09029933539246995,0.12624907207792155,0.5537190082644629
2022,1,gross_margin_rank,raw,242,-0.00904325018271438,0.15139227588804985,-0.059733894147952424,0.4793388429752066
2022,1,fundamental_coverage,raw,242,-0.026728424350903893,0.17785666387410728,-0.15028070227283213,0.4462809917355372
2022,1,book_to_price_rank,raw,242,0.02552640796309863,0.16131748299012222,0.15823708311058673,0.5289256198347108
2022,1,earnings_yield_rank,raw,242,0.019385111707659667,0.13389084652765124,0.14478294977137396,0.5247933884297521
2022,1,quality,raw,242,-0.013706481950012249,0.16110928964443894,-0.08507567738807519,0.4793388429752066
2022,1,growth,raw,242,-0.017405324031313688,0.1760975076662301,-0.09883912760595802,0.45867768595041325
2022,1,momentum,raw,242,-0.014630084568123727,0.23962572766029636,-0.06105389730464985,0.4793388429752066
2022,1,short_reversal,raw,242,0.01636549590632258,0.19471269200454192,0.08404945634432928,0.5289256198347108
2022,1,volume_attention,raw,242,0.008276250902530376,0.12288436215428832,0.06734991139180974,0.5165289256198347
2022,1,low_volatility,raw,242,0.03590971412312753,0.24149792820564678,0.14869574405851105,0.5413223140495868
2022,1,liquidity,raw,242,-0.017103498455253923,0.12101063293894401,-0.14133880668059562,0.4049586776859504
2022,1,industry_momentum,raw,242,-0.008328321947299445,0.14526263808654902,-0.05733285624578388,0.5
2022,1,roe_change_rank,raw,242,-0.007389011263937591,0.11826832743113407,-0.06247666999636996,0.48760330578512395
2022,1,roic_change_rank,raw,242,-0.01046409013743562,0.12057373514445956,-0.08678581720055847,0.4793388429752066
2022,1,debt_ratio_change_rank,raw,242,0.005320061579359116,0.08480406946817683,0.06273356470653213,0.5413223140495868
2022,1,revenue_growth_change_rank,raw,242,0.00908788683645217,0.10121800279447485,0.08978528113131518,0.5371900826446281
2022,1,profit_growth_change_rank,raw,242,-7.035593537571573e-05,0.09683509155229565,-0.0007265541266899108,0.5206611570247934
2022,1,operating_cash_margin_change_rank,raw,242,-0.0022737820232912585,0.07274034790748461,-0.03125888298174194,0.5041322314049587
2022,1,gross_margin_change_rank,raw,242,-0.0020721157452040073,0.08656474306693707,-0.023937178945956355,0.49173553719008267
2022,1,fundamental_freshness_rank,raw,242,-0.0032600909594160963,0.09241851029663076,-0.035275303063773224,0.49173553719008267
2022,1,benchmark_weight_rank,raw,242,0.006241756383646985,0.1308916170894211,0.04768644870039928,0.5
2022,1,momentum_120_rank,raw,242,-0.010724649328184021,0.210966910853653,-0.05083569401849787,0.5206611570247934
2022,1,volatility_60_rank,raw,242,0.04658666031646744,0.26200853173160765,0.17780589055088167,0.5495867768595041
2022,1,downside_volatility_60_rank,raw,242,0.03867457939387543,0.2706599472611101,0.14288992436906608,0.5371900826446281
2022,1,drawdown_120_rank,raw,242,0.005809016177771563,0.26406895321862284,0.021998103552000207,0.512396694214876
2022,1,price_position_120_rank,raw,242,-0.014180911474833989,0.21581782231682922,-0.06570778688525473,0.49586776859504134
2022,1,volume_trend_60_rank,raw,242,-0.012820952106512578,0.13812578914966017,-0.09282084240344861,0.45454545454545453
2022,1,intraday_strength_20_rank,raw,242,-0.01019542858720202,0.22924618437982872,-0.04447371115372471,0.4834710743801653
2022,1,overnight_gap_20_rank,raw,242,-0.004450764494817953,0.12972909689281412,-0.03430814367339119,0.47107438016528924
2022,1,technology_momentum_rank,raw,242,-0.011802687689226475,0.10212836725099837,-0.11556718282021781,0.45867768595041325
2022,1,technology_growth_rank,raw,242,-0.008130332971305321,0.08849934376254524,-0.09186885038515107,0.45454545454545453
2022,1,technology_quality_rank,raw,242,-0.009147559663873586,0.0823539455982469,-0.11107615545827976,0.45867768595041325
2022,1,technology_valuation_rank,raw,242,-0.0007033516530080803,0.07072089404077639,-0.009945457598465038,0.49586776859504134
2022,1,deducted_profit_growth_rank,raw,242,-0.011901563398622639,0.14850692635068657,-0.08014147010569797,0.45041322314049587
2022,1,gross_margin_yoy_rank,raw,242,-0.0006590473428963347,0.08879664121556148,-0.007421985042164383,0.4793388429752066
2022,1,receivables_turnover_rank,raw,242,0.013962769511200984,0.1423923370234333,0.09805843350195982,0.5371900826446281
2022,1,inventory_turnover_rank,raw,242,0.005054573741892572,0.09596080321011394,0.05267331632088546,0.512396694214876
2022,1,fixed_asset_turnover_rank,raw,242,-0.014883527320637902,0.11022945604961151,-0.13502314040213714,0.4628099173553719
2022,1,cash_ratio_rank,raw,242,-0.010122956473969099,0.16174796267369318,-0.0625847541238645,0.47107438016528924
2022,1,interest_debt_ratio_rank,raw,242,-0.022271877742056828,0.19364350784989137,-0.11501484345822505,0.45454545454545453
2022,1,operating_cycle_rank,raw,242,0.0025399598056745254,0.09800836138390011,0.02591574606298607,0.512396694214876
2022,1,staff_average_revenue_rank,raw,181,0.006792869246977527,0.09003451237685485,0.07544739309016092,0.5082872928176796
2022,1,staff_average_profit_rank,raw,181,0.010312253856021998,0.08944161135911524,0.11529593104732284,0.5469613259668509
2022,1,fcff_back_rank,raw,242,0.004969982566554575,0.1004929376917753,0.04945603821233834,0.512396694214876
2022,1,deducted_profit_growth_change_rank,raw,242,0.0023152385404599505,0.09396984035912057,0.024638102306143134,0.5289256198347108
2022,1,gross_margin_yoy_change_rank,raw,242,0.0019461947393130713,0.07000664822196145,0.027800141682865768,0.5454545454545454
2022,1,receivables_turnover_change_rank,raw,242,0.005458987714853543,0.10277028766797157,0.05311834615555757,0.5289256198347108
2022,1,inventory_turnover_change_rank,raw,242,-0.0005947101397554915,0.08757801673532827,-0.006790632648747688,0.5
2022,1,fixed_asset_turnover_change_rank,raw,242,-0.004048882383421325,0.10732506209226528,-0.03772541384546863,0.4834710743801653
2022,1,cash_ratio_change_rank,raw,242,0.014071203724384885,0.09256650040376276,0.15201183649601277,0.6033057851239669
2022,1,interest_debt_ratio_change_rank,raw,242,5.9791087721878925e-05,0.07291345715177083,0.000820028154712546,0.49173553719008267
2022,1,operating_cycle_change_rank,raw,242,0.000939252097806633,0.08609308912810189,0.010909726986437628,0.49586776859504134
2022,1,staff_average_revenue_change_rank,raw,35,0.0034958398424862467,0.08053790382157011,0.043406143897551645,0.4857142857142857
2022,1,staff_average_profit_change_rank,raw,35,0.013030226438497395,0.08128227368217238,0.1603083408991217,0.6285714285714286
2022,1,fcff_back_change_rank,raw,242,-0.00270872469663487,0.09228436547467357,-0.029351934996814273,0.49173553719008267
2022,5,roe_rank,raw,242,-0.01678689653967353,0.14809795991569427,-0.1133499512702915,0.4380165289256198
2022,5,roic_rank,raw,242,-0.018498600042426535,0.15816173993992244,-0.11696001858258014,0.4628099173553719
2022,5,debt_ratio_rank,raw,242,-0.02363148450477326,0.19989311778483704,-0.1182206009223887,0.4628099173553719
2022,5,revenue_growth_rank,raw,242,-0.03171307302107218,0.16551787005340365,-0.1915990884297876,0.4462809917355372
2022,5,profit_growth_rank,raw,242,-0.025968295933124996,0.12931044428279526,-0.2008213340937386,0.43388429752066116
2022,5,operating_cash_margin_rank,raw,242,0.01842540563850658,0.0895406262088044,0.2057770468964493,0.5909090909090909
2022,5,gross_margin_rank,raw,242,-0.00913291208871719,0.16243407479918703,-0.05622534619049586,0.5041322314049587
2022,5,fundamental_coverage,raw,242,-0.0367686896124553,0.1693066814328745,-0.21717211217699692,0.4049586776859504
2022,5,book_to_price_rank,raw,242,0.037022157873070456,0.15735571337404106,0.2352768582674037,0.5826446280991735
2022,5,earnings_yield_rank,raw,242,0.028368542305602394,0.13198956037707144,0.21493019769562346,0.5785123966942148
2022,5,quality,raw,242,-0.013689227523352995,0.16050513866985228,-0.08528840656940441,0.4793388429752066
2022,5,growth,raw,242,-0.03136222964135348,0.1559172301077457,-0.2011466572339747,0.44214876033057854
2022,5,momentum,raw,242,-0.032105253985342135,0.2211514449999268,-0.14517315943991577,0.45867768595041325
2022,5,short_reversal,raw,242,0.01424669160167111,0.18755517930565432,0.07596000096832094,0.5289256198347108
2022,5,volume_attention,raw,242,0.007609210368804309,0.1194622715579269,0.06369551047013723,0.5330578512396694
2022,5,low_volatility,raw,242,0.045976064966933294,0.23737995265772296,0.19368133008782745,0.5661157024793388
2022,5,liquidity,raw,242,-0.027616278608669914,0.10544371695261882,-0.26190539755990677,0.384297520661157
2022,5,industry_momentum,raw,242,-0.018165627939733368,0.13916472071212257,-0.13053328348433188,0.47107438016528924
