test_year,factor_name,ic_dates,mean_rank_ic,rank_ic_std,rank_ic_ir,positive_ratio,direction_consistency,hac_t_stat,p_value,turnover_proxy,fdr_q_value,passes_statistical_gate,redundant_with,selected,rejection_reason
2023,momentum,1944,-0.03463453088657419,0.21266464111527847,-0.16285984686941896,0.44084362139917693,0.625,-4.007452850800997,6.137710942066832e-05,0.06719795745916832,0.00037440036746607677,True,,True,SELECTED
2023,short_reversal,1944,0.031295230265820186,0.17927864379221906,0.17456195341421052,0.5632716049382716,1.0,5.588733857990501,2.2873119398525432e-08,0.25565845504863244,1.3952602833100514e-06,True,,True,SELECTED
2023,volume_attention,1944,0.00010569610067363256,0.1422462970154053,0.0007430499274240204,0.49794238683127573,0.5,0.021872824665504328,0.9825494023631611,0.2042292432389395,1.0,False,,False,STATISTICAL_GATE
2023,low_volatility,1944,0.031362059646441835,0.24235994748288978,0.12940281582069557,0.5622427983539094,0.75,3.136799614653091,0.001708028207090706,0.02721716856745738,0.008682476719377755,True,,True,SELECTED
2023,liquidity,1944,-0.024732389618389087,0.13641214914918978,-0.1813063555749718,0.4331275720164609,0.75,-4.281478820967027,1.8565539560366773e-05,0.04999493993105117,0.00016178541616891046,True,,True,SELECTED
2023,industry_momentum,1944,-0.027548950052123523,0.13602701673956583,-0.20252557699525311,0.4218106995884774,0.875,-5.023523592779827,5.073198940941381e-07,0.07894043343860639,1.0315504513247475e-05,True,,True,SELECTED
2023,roe_change_rank,1944,0.011187155816673691,0.09845469752953244,0.11362744589528595,0.5416666666666666,0.875,2.682005774534441,0.0073182196536318855,0.011148881993294401,0.029937627588049156,True,,True,SELECTED
2023,roic_change_rank,1944,0.01081965766804775,0.09505929898319354,0.11382008686978286,0.5390946502057613,0.875,2.6333536307932186,0.00845462680904241,0.009741395729115853,0.032233264709474185,True,,True,SELECTED
2023,debt_ratio_change_rank,1944,-0.0015170354542950683,0.08302153625757742,-0.01827279429747492,0.49897119341563784,0.625,-0.4318992824828166,0.6658146162938554,0.0071155073420547405,0.7384489380713669,False,,False,STATISTICAL_GATE
2023,revenue_growth_change_rank,1944,0.01530714027561873,0.08814131023441386,0.17366590347827862,0.5740740740740741,0.875,4.099694791014782,4.13695348493448e-05,0.00717336877857936,0.0002803935139788925,True,,True,SELECTED
2023,profit_growth_change_rank,1944,0.016412552008057073,0.09136605172755247,0.1796351237437535,0.5761316872427984,0.875,4.282252218150456,1.850111010370803e-05,0.007305345264691312,0.00016178541616891046,True,,True,SELECTED
2023,operating_cash_margin_change_rank,1944,0.002407155777393489,0.08414449649290195,0.028607406042254296,0.49794238683127573,0.75,0.6872564966409576,0.4919211078272485,0.008852868735551868,0.6180503325067467,False,,False,STATISTICAL_GATE
2023,gross_margin_change_rank,1944,0.01529636091128593,0.0760763085586427,0.20106602437859977,0.5941358024691358,1.0,4.848780897460339,1.2422253417021523e-06,0.006177718448756801,1.8943936460957822e-05,True,,True,SELECTED
2023,fundamental_freshness_rank,1944,-0.007239268830862405,0.09677414860869331,-0.0748058126569981,0.46502057613168724,0.625,-1.7640614709335847,0.07772163039043711,0.02180199363689262,0.15729136622275386,False,,False,STATISTICAL_GATE
2023,benchmark_weight_rank,1944,0.01974670686065482,0.1826688109243954,0.10810114086102944,0.5406378600823045,0.875,2.524619112195953,0.01158237467869494,0.0008740407290379331,0.04156028561178773,True,,True,SELECTED
2023,momentum_120_rank,1944,-0.004167709730917825,0.20676238454695517,-0.02015700167150737,0.5180041152263375,0.625,-0.47005678491114605,0.6383144480898093,0.030166385111836246,0.7210589135829328,False,,False,STATISTICAL_GATE
2023,volatility_60_rank,1944,0.03268662472325148,0.26120535539403966,0.12513765146178676,0.5565843621399177,0.75,2.995967513799624,0.0027357557732237137,0.011113589627383201,0.01283700785897281,True,,True,SELECTED
2023,downside_volatility_60_rank,1944,0.022635271449471046,0.2649301190923003,0.08543864898043182,0.5478395061728395,0.625,2.0349717785606707,0.04185371270428151,0.012127968083156075,0.0945583879615249,True,,False,MAX_FACTOR_CAP
2023,drawdown_120_rank,1944,0.00590682132486333,0.2365674597371873,0.024968866518774245,0.5313786008230452,0.625,0.5948778307903505,0.5519251371300089,0.041562438322555316,0.6474506416332797,False,,False,STATISTICAL_GATE
