model,horizon,test_year,broad_sector,dates,mean_rank_ic,rank_ic_std,rank_ic_ir,positive_rank_ic_ratio,mean_pearson_ic
v6,5,2023,cyclical_manufacturing,242,-0.08559323055191562,0.2467051837560043,-0.346945407667513,0.371900826446281,-0.072447496478012
v6,5,2023,finance_real_estate,242,-0.0024293888541602705,0.2783571869378987,-0.008727595219958396,0.5041322314049587,-0.009516397231558824
v6,5,2023,healthcare,121,-0.020814760253457604,0.27118849469295725,-0.0767538470871499,0.5289256198347108,-0.01429594282467995
v6,5,2023,technology,242,-0.05938534598936673,0.20581949527637633,-0.288531200164608,0.40082644628099173,-0.04044818312006823
ridge,5,2023,cyclical_manufacturing,242,0.050589000221469595,0.16534774138402988,0.3059551935697365,0.6363636363636364,0.021059632722325323
ridge,5,2023,finance_real_estate,242,0.0885852301574211,0.31175343200809036,0.2841515796211739,0.6033057851239669,0.07971354957382806
ridge,5,2023,healthcare,121,0.014906218278194747,0.21766198853195784,0.06848333224708258,0.512396694214876,0.008193891737381899
ridge,5,2023,technology,242,0.029816507084994406,0.2020071082477656,0.1476012767254897,0.5413223140495868,0.026451259541604277
lightgbm_regression,5,2023,cyclical_manufacturing,242,0.03782958580441903,0.1655005205943049,0.22857683872277076,0.5537190082644629,0.010792257089232536
lightgbm_regression,5,2023,finance_real_estate,242,0.10205519604196979,0.336582592625981,0.3032099647392522,0.6198347107438017,0.08522970603281387
lightgbm_regression,5,2023,healthcare,121,0.0371184387978079,0.20775434530271275,0.17866504184893806,0.5867768595041323,0.032962381022946706
lightgbm_regression,5,2023,technology,242,0.015220381045056674,0.19867213695178162,0.07661054679625613,0.49586776859504134,0.016851630621376314
lightgbm_lambdarank,5,2023,cyclical_manufacturing,242,-0.12026016271632779,0.23266183164098106,-0.5168882315940005,0.32644628099173556,-0.0989611578532537
lightgbm_lambdarank,5,2023,finance_real_estate,242,-0.149613869612287,0.2785247577904395,-0.5371654239974446,0.2892561983471074,-0.12024992188929073
lightgbm_lambdarank,5,2023,healthcare,121,-0.08652899193398843,0.33052588257111987,-0.26179187923466124,0.4214876033057851,-0.08076097687976183
lightgbm_lambdarank,5,2023,technology,242,-0.06712884108053914,0.22510823503434216,-0.2982069539583839,0.38016528925619836,-0.04331849083980827
v6,20,2023,cyclical_manufacturing,242,-0.1439748403663177,0.21964086804449467,-0.655501144427964,0.2603305785123967,-0.12287692967193198
v6,20,2023,finance_real_estate,242,-0.029780656138077545,0.30724471969917794,-0.09692813001712662,0.4793388429752066,-0.03832843077622666
v6,20,2023,healthcare,101,-0.12405859088687553,0.2555526262866318,-0.4854522244186585,0.3069306930693069,-0.08644294137924442
v6,20,2023,technology,242,-0.059967327728228145,0.17177455595151983,-0.34910483334419334,0.359504132231405,-0.04727715502598982
ridge,20,2023,cyclical_manufacturing,242,0.12377709329229844,0.13716432701621672,0.9024000334843947,0.7851239669421488,0.07841204392901495
ridge,20,2023,finance_real_estate,242,0.1826378443696186,0.33650182542287066,0.5427543940960906,0.7355371900826446,0.17166358474169033
ridge,20,2023,healthcare,101,0.07175709398334407,0.24951774886510586,0.28758312508717504,0.6633663366336634,0.07623066803109135
ridge,20,2023,technology,242,0.09804799086885548,0.20875593497646638,0.46967762080588843,0.6652892561983471,0.09487023560030546
lightgbm_regression,20,2023,cyclical_manufacturing,242,0.10509932244932942,0.13916328007954284,0.7552230903817215,0.7644628099173554,0.06511976001822876
lightgbm_regression,20,2023,finance_real_estate,242,0.20028384080247863,0.369846118875037,0.5415328986327695,0.7148760330578512,0.18052483822412707
lightgbm_regression,20,2023,healthcare,101,0.17134527117308007,0.22680859600400316,0.7554619806828479,0.7425742574257426,0.1487317718783597
lightgbm_regression,20,2023,technology,242,0.10360605867675467,0.22769663804915674,0.4550179553129259,0.6652892561983471,0.08301109700948248
lightgbm_lambdarank,20,2023,cyclical_manufacturing,242,-0.1553164182418372,0.18131883759743891,-0.8565928410961257,0.2066115702479339,-0.13402195359890634
lightgbm_lambdarank,20,2023,finance_real_estate,242,-0.23490002383163047,0.21807898187905142,-1.0771327975196994,0.16115702479338842,-0.1907994573987994
lightgbm_lambdarank,20,2023,healthcare,101,-0.18348177413360814,0.2959002885835116,-0.62007974041507,0.2376237623762376,-0.13114543995948275
lightgbm_lambdarank,20,2023,technology,242,-0.0596613367185464,0.1754867353542822,-0.33997633267322935,0.32644628099173556,-0.046460703732187004
v6,1,2024,cyclical_manufacturing,242,0.01815110434771171,0.18482142628468948,0.09820887498050512,0.5247933884297521,0.01649929877995419
v6,1,2024,finance_real_estate,242,0.05921338727252949,0.3652093318111692,0.16213547167284778,0.5578512396694215,0.05230857094047923
v6,1,2024,healthcare,41,0.02126602537385592,0.28622625159635023,0.07429795574392761,0.4878048780487805,0.021606265224023053
v6,1,2024,technology,242,0.0019791267655530323,0.2009909304954302,0.009846846127208861,0.5041322314049587,-0.005270685932347759
ridge,1,2024,cyclical_manufacturing,242,0.04511731242332172,0.2540847334510862,0.1775679782508745,0.5743801652892562,0.037261721169580875
ridge,1,2024,finance_real_estate,242,0.045735259602146694,0.36820295055911006,0.12421209426132643,0.5619834710743802,0.04162067603150865
ridge,1,2024,healthcare,41,-0.006801927212710259,0.3187120763622439,-0.021341918669499298,0.43902439024390244,-0.019722026437971083
ridge,1,2024,technology,242,0.019882130688482477,0.2516161097299095,0.07901771754528918,0.5330578512396694,-0.002393129991974348
lightgbm_regression,1,2024,cyclical_manufacturing,242,0.03445292571817251,0.23385192767450055,0.14732795260994247,0.5454545454545454,0.028711337301571663
lightgbm_regression,1,2024,finance_real_estate,242,0.04993850506061421,0.349850835000154,0.1427422777498651,0.5661157024793388,0.050557233391718776
lightgbm_regression,1,2024,healthcare,41,0.0256722738109131,0.2795326994817159,0.09183996669624804,0.5121951219512195,0.022247200638491504
lightgbm_regression,1,2024,technology,242,0.02289050898202343,0.21816769053131269,0.10492162669127239,0.5495867768595041,0.001877401708199612
lightgbm_lambdarank,1,2024,cyclical_manufacturing,242,-0.0588825723781387,0.2767002979871331,-0.21280270677871413,0.41735537190082644,-0.052987383258935754
lightgbm_lambdarank,1,2024,finance_real_estate,242,-0.0281703199379393,0.3281732253625232,-0.08583978752934639,0.47520661157024796,-0.010917968514347615
lightgbm_lambdarank,1,2024,healthcare,41,-0.01617291565943684,0.3250067010141451,-0.04976179139990396,0.5365853658536586,-0.02010437944493588
lightgbm_lambdarank,1,2024,technology,242,-0.021986240683660407,0.29124797629481103,-0.07548976292767505,0.4297520661157025,-0.009576332190800355
v6,5,2024,cyclical_manufacturing,242,0.035790862753575445,0.180436931804704,0.19835663572640275,0.5578512396694215,0.03129066253511302
v6,5,2024,finance_real_estate,242,0.08289996488239448,0.37520271005459926,0.2209471378027385,0.6074380165289256,0.0758736796108741
v6,5,2024,healthcare,36,0.06943684970000757,0.2130977901055824,0.32584500132828254,0.6111111111111112,0.0752213417268141
v6,5,2024,technology,242,4.503258741186473e-06,0.20189851600413822,2.2304565829964655e-05,0.47107438016528924,-0.006568801482197463
ridge,5,2024,cyclical_manufacturing,242,0.09278116963772563,0.2868934799244312,0.3233993664204726,0.6033057851239669,0.08839734824044487
ridge,5,2024,finance_real_estate,242,0.10918543424974837,0.3901101803944186,0.2798835809395107,0.628099173553719,0.11252698538032845
ridge,5,2024,healthcare,36,-0.01623376623376623,0.25723795996668,-0.06310797300627399,0.4444444444444444,-0.02624818752475678
ridge,5,2024,technology,242,0.02930971369669832,0.27346425691949244,0.10717932217857293,0.5330578512396694,0.0031948595173499463
lightgbm_regression,5,2024,cyclical_manufacturing,242,0.0892835862003456,0.27838506448231,0.32071974251341034,0.6033057851239669,0.08635409116174254
lightgbm_regression,5,2024,finance_real_estate,242,0.13614847101308614,0.415535549719447,0.3276457841092252,0.6363636363636364,0.144553761245805
lightgbm_regression,5,2024,healthcare,36,0.0568010936431989,0.290632434233623,0.19543962391182984,0.5555555555555556,0.021512657682199794
lightgbm_regression,5,2024,technology,242,0.017605022068509973,0.24272287086522676,0.07253136882302806,0.5082644628099173,-0.0018842156927642273
lightgbm_lambdarank,5,2024,cyclical_manufacturing,242,-0.052813669859200586,0.21634658899601455,-0.24411602745524913,0.38016528925619836,-0.030411328428727
lightgbm_lambdarank,5,2024,finance_real_estate,242,-0.056307511109947556,0.3265614627571735,-0.1724254620693472,0.4297520661157025,-0.04600444960371659
lightgbm_lambdarank,5,2024,healthcare,36,-0.08553770790612895,0.1932469972079623,-0.44263408561053996,0.4166666666666667,-0.07879717443591033
lightgbm_lambdarank,5,2024,technology,242,-0.013561784688425449,0.19985351997613326,-0.06785862310578775,0.5165289256198347,0.0006415793596927036
v6,20,2024,cyclical_manufacturing,242,0.06108512780206862,0.19761261200954197,0.30911553256084207,0.6115702479338843,0.057519953493020054
v6,20,2024,finance_real_estate,242,0.16030183466025136,0.33276587776979294,0.4817255775580091,0.6900826446280992,0.15646580511417804
v6,20,2024,healthcare,31,0.06761845963883314,0.21810241007731554,0.3100307768945008,0.6451612903225806,0.016936474714528024
v6,20,2024,technology,242,0.012559815296337144,0.2232454999746536,0.05626010512087874,0.5,0.00459714039490979
ridge,20,2024,cyclical_manufacturing,242,0.14047750941759465,0.30715613465242647,0.45734886453287676,0.6900826446280992,0.13548820934655514
ridge,20,2024,finance_real_estate,242,0.16919265800052669,0.35571087252854316,0.47564657441543406,0.6859504132231405,0.18596233905514176
ridge,20,2024,healthcare,31,-0.05205609331246005,0.2866776826534666,-0.18158404529656041,0.41935483870967744,-0.07696040498547331
ridge,20,2024,technology,242,0.025485426037248324,0.25991821220267,0.09805171334964471,0.5495867768595041,-0.009548968707870729
lightgbm_regression,20,2024,cyclical_manufacturing,242,0.13271666543179908,0.3093561772678473,0.4290092624104613,0.6859504132231405,0.13572205817948374
lightgbm_regression,20,2024,finance_real_estate,242,0.21030628000435153,0.3479666713307894,0.6043862741222907,0.7272727272727273,0.2197751273528874
lightgbm_regression,20,2024,healthcare,31,-0.012440191387559814,0.34811848445051397,-0.03573550944068936,0.41935483870967744,-0.06553378478394783
lightgbm_regression,20,2024,technology,242,0.005674958883650289,0.2648098842623078,0.021430313673748487,0.5247933884297521,-0.03572635866364433
lightgbm_lambdarank,20,2024,cyclical_manufacturing,242,-0.04623945707879721,0.19639602634699377,-0.23543988103456348,0.36363636363636365,0.01677331299478014
lightgbm_lambdarank,20,2024,finance_real_estate,242,-0.06667052944606584,0.18620777626901777,-0.35804374436943875,0.34710743801652894,0.009554065901090161
lightgbm_lambdarank,20,2024,healthcare,31,-0.1619253412122682,0.14822241029587396,-1.0924484421015765,0.0967741935483871,-0.16083811494165876
lightgbm_lambdarank,20,2024,technology,242,-0.03839015957215258,0.13706761697421627,-0.2800819071610046,0.3760330578512397,-0.01955412018341346
v6,1,2025,cyclical_manufacturing,243,0.021418155327111645,0.2740380286035134,0.07815760256435098,0.5432098765432098,-0.0004960045079005767
v6,1,2025,finance_real_estate,243,0.030418176545867568,0.3982913687650327,0.07637166891209338,0.5432098765432098,0.027576561221806153
v6,1,2025,technology,243,-0.010969608860579872,0.20838256637312078,-0.05264168232259011,0.45267489711934156,-0.012528548830855558
ridge,1,2025,cyclical_manufacturing,243,0.029822685360350022,0.2616626211460564,0.11397380806524682,0.5802469135802469,0.009983126977078394
ridge,1,2025,finance_real_estate,243,0.03871888698060243,0.3238368985503746,0.11956292551566507,0.5473251028806584,0.0284199711255697
ridge,1,2025,technology,243,0.030710109976777904,0.24873746789652998,0.12346394870254417,0.5267489711934157,0.005036590192521982
lightgbm_regression,1,2025,cyclical_manufacturing,243,0.035635118669615766,0.2382223198350953,0.14958765700159193,0.5720164609053497,0.02081455670750491
lightgbm_regression,1,2025,finance_real_estate,243,0.04433214334419192,0.2983096424220264,0.1486111645076296,0.551440329218107,0.03979965832751355
lightgbm_regression,1,2025,technology,243,0.023309303384048068,0.2357864542043793,0.09885768655668235,0.5349794238683128,0.00867760648803629
lightgbm_lambdarank,1,2025,cyclical_manufacturing,243,0.0034441928603031256,0.2606937063045182,0.013211645609426177,0.5061728395061729,0.023606870176557
lightgbm_lambdarank,1,2025,finance_real_estate,243,-0.03135012151085702,0.2687875408737979,-0.11663532248906075,0.45267489711934156,-0.02216598281016076
lightgbm_lambdarank,1,2025,technology,243,-0.01179444507597199,0.31255211156878543,-0.03773593151162029,0.4773662551440329,0.01653453776728694
v6,5,2025,cyclical_manufacturing,243,-0.0025178120909562503,0.2436175518134625,-0.010335101359544628,0.46502057613168724,-0.03742265000951408
v6,5,2025,finance_real_estate,243,0.015078874594666343,0.39278168911985595,0.03838996320947405,0.5102880658436214,-0.00038872110438638703
v6,5,2025,healthcare,2,-0.08646616541353383,0.5795085650325841,-0.14920601804853753,0.5,-0.14188648124355113
v6,5,2025,technology,243,-0.04891645930663276,0.19793250924989472,-0.2471370645075515,0.39094650205761317,-0.04344997378002448
ridge,5,2025,cyclical_manufacturing,243,0.02333479143425488,0.2365690739376731,0.09863838516949475,0.5308641975308642,-0.0023662836947595193
ridge,5,2025,finance_real_estate,243,0.0526849893747148,0.32200622314833577,0.16361481731502087,0.5843621399176955,0.024223596609900297
ridge,5,2025,healthcare,2,-0.02781954887218044,0.5837618389043828,-0.04765564827668897,0.5,-0.137768505917597
ridge,5,2025,technology,243,0.019472870689285895,0.27042928789751935,0.07200725498587729,0.49382716049382713,-0.011372946980461887
lightgbm_regression,5,2025,cyclical_manufacturing,243,0.030122348478979887,0.2302238818078789,0.13083937358035208,0.551440329218107,0.007672969746608647
lightgbm_regression,5,2025,finance_real_estate,243,0.05478426857332001,0.3413142057605274,0.1605097814526879,0.5596707818930041,0.036534127832452835
lightgbm_regression,5,2025,healthcare,2,-0.14661654135338348,0.5752552911607852,-0.25487213000254494,0.5,-0.16859468455219845
lightgbm_regression,5,2025,technology,243,-0.004705679936883486,0.2679838029817158,-0.017559568468414295,0.4773662551440329,-0.01665842015433071
lightgbm_lambdarank,5,2025,cyclical_manufacturing,243,0.03855564104988134,0.20730473488482637,0.18598533734071218,0.6049382716049383,0.06870031979364193
lightgbm_lambdarank,5,2025,finance_real_estate,243,-0.005093855401748593,0.2727675226546234,-0.018674713734884055,0.4897119341563786,-0.01000327124700829
lightgbm_lambdarank,5,2025,healthcare,2,0.05413533834586466,0.3126156295772105,0.17316900763752183,0.5,0.21662574607337493
lightgbm_lambdarank,5,2025,technology,243,0.0314909209319785,0.2767203207445018,0.11380053639448594,0.5596707818930041,0.04356361070271519
v6,20,2025,cyclical_manufacturing,243,-0.060154143134763326,0.23511160545649631,-0.2558535680021712,0.3497942386831276,-0.08933159161062058
v6,20,2025,finance_real_estate,243,-0.03481974495327829,0.38170755125573685,-0.09122100110078701,0.46502057613168724,-0.06071122141671328
v6,20,2025,technology,243,-0.07202604517143155,0.21551835370935302,-0.33419912472311064,0.3045267489711934,-0.07317085166658134
ridge,20,2025,cyclical_manufacturing,243,-0.02986693806116545,0.2524868425300331,-0.11829106721714737,0.3333333333333333,-0.03148857647035783
ridge,20,2025,finance_real_estate,243,0.023321161225739004,0.3247433489238313,0.07181413046032543,0.5925925925925926,-0.008173926632333023
ridge,20,2025,technology,243,-0.011551434981429987,0.2787105262034934,-0.041445994662562546,0.4732510288065844,-0.0522691889124829
lightgbm_regression,20,2025,cyclical_manufacturing,243,-0.019894940279668618,0.2325548336190145,-0.08554945932563036,0.3786008230452675,-0.020430928528353938
lightgbm_regression,20,2025,finance_real_estate,243,0.01626126755663242,0.3536390837309701,0.04598266510893669,0.5308641975308642,0.009060380970176375
lightgbm_regression,20,2025,technology,243,-0.024580883937361114,0.27303631562411407,-0.09002789200833392,0.37037037037037035,-0.05834581686997448
lightgbm_lambdarank,20,2025,cyclical_manufacturing,243,0.1004336949144413,0.11723450408753651,0.8566905766876414,0.8271604938271605,0.12734294979612085
lightgbm_lambdarank,20,2025,finance_real_estate,243,-0.03854850076155822,0.21473858191604037,-0.17951362264574383,0.49382716049382713,-0.031736301897749224
lightgbm_lambdarank,20,2025,technology,243,0.004128912442306302,0.15081102608905164,0.027378054174024658,0.5390946502057613,0.009477385817883459
