symbol,industry_effective_date,industry,industry_code,industry_source
600881,2014-01-01,建筑材料,S610101,cninfo:申银万国行业分类
600881,2021-07-30,综合,S510101,cninfo:申银万国行业分类
600884,1996-01-30,纺织服装,S350201,cninfo:申银万国行业分类
600884,2011-10-10,纺织服装,S350202,cninfo:申银万国行业分类
600884,2013-07-01,综合,S510101,cninfo:申银万国行业分类
600884,2017-07-03,电子,S270401,cninfo:申银万国行业分类
600884,2021-07-30,电力设备,S630702,cninfo:申银万国行业分类
600886,2008-06-02,公用事业,S410101,cninfo:申银万国行业分类
600886,2017-06-29,公用事业,S410102,cninfo:申银万国行业分类
600886,2017-07-03,公用事业,S410102,cninfo:申银万国行业分类
600887,1996-03-12,食品饮料,S340202,cninfo:申银万国行业分类
600887,2011-10-10,食品饮料,S340403,cninfo:申银万国行业分类
600887,2021-07-30,食品饮料,S340702,cninfo:申银万国行业分类
600893,1996-04-08,农林牧渔,S110502,cninfo:申银万国行业分类
600893,2014-01-01,国防军工,S650201,cninfo:申银万国行业分类
600895,1996-04-22,房地产,S430201,cninfo:申银万国行业分类
600895,2021-07-30,房地产,S430103,cninfo:申银万国行业分类
600900,2003-11-11,公用事业,S410102,cninfo:申银万国行业分类
600905,2021-04-26,公用事业,S410105,cninfo:申银万国行业分类
600905,2021-07-30,公用事业,S410107,cninfo:申银万国行业分类
600909,2016-11-15,非银金融,S490101,cninfo:申银万国行业分类
600918,2020-04-21,非银金融,S490101,cninfo:申银万国行业分类
600919,2016-06-20,银行,S480101,cninfo:申银万国行业分类
600919,2021-07-30,银行,S480401,cninfo:申银万国行业分类
600926,2016-09-12,银行,S480101,cninfo:申银万国行业分类
600926,2021-07-30,银行,S480401,cninfo:申银万国行业分类
600928,2019-01-15,银行,S480101,cninfo:申银万国行业分类
600928,2021-07-30,银行,S480401,cninfo:申银万国行业分类
600930,2025-06-27,公用事业,S410107,cninfo:申银万国行业分类
600938,2022-03-31,石油石化,S750101,cninfo:申银万国行业分类
600941,2021-08-18,通信,S730101,cninfo:申银万国行业分类
600941,2021-12-14,通信,S730102,cninfo:申银万国行业分类
600958,2015-01-18,非银金融,S490101,cninfo:申银万国行业分类
600958,2015-03-03,非银金融,S490101,cninfo:申银万国行业分类
600959,2015-04-03,传媒,S720103,cninfo:申银万国行业分类
600959,2021-07-30,传媒,S721001,cninfo:申银万国行业分类
600968,2019-06-05,采掘,S210401,cninfo:申银万国行业分类
600968,2021-07-30,石油石化,S750201,cninfo:申银万国行业分类
600970,2005-03-23,建筑建材,S250201,cninfo:申银万国行业分类
600970,2011-10-10,建筑建材,S250205,cninfo:申银万国行业分类
600970,2014-01-01,建筑装饰,S620403,cninfo:申银万国行业分类
600971,2004-08-16,采掘,S210201,cninfo:申银万国行业分类
600971,2021-07-30,煤炭,S740101,cninfo:申银万国行业分类
600977,2016-07-20,传媒,S720102,cninfo:申银万国行业分类
600977,2021-07-30,传媒,S720601,cninfo:申银万国行业分类
600989,2019-04-22,采掘,S210202,cninfo:申银万国行业分类
600989,2020-12-21,化工,S220204,cninfo:申银万国行业分类
600989,2021-07-30,基础化工,S220205,cninfo:申银万国行业分类
600997,2004-05-28,采掘,S210201,cninfo:申银万国行业分类
600997,2021-07-30,煤炭,S740201,cninfo:申银万国行业分类
600997,2023-07-04,煤炭,S740102,cninfo:申银万国行业分类
600998,2010-10-25,医药生物,S370401,cninfo:申银万国行业分类
600998,2021-07-30,医药生物,S370402,cninfo:申银万国行业分类
600999,2009-11-03,非银金融,S490101,cninfo:申银万国行业分类
601001,2006-06-21,采掘,S210201,cninfo:申银万国行业分类
601001,2021-07-30,煤炭,S740101,cninfo:申银万国行业分类
601003,2007-02-27,钢铁,S230101,cninfo:申银万国行业分类
601003,2021-07-30,钢铁,S230402,cninfo:申银万国行业分类
601006,2006-08-01,交通运输,S420701,cninfo:申银万国行业分类
601006,2021-07-30,交通运输,S420903,cninfo:申银万国行业分类
601009,2007-07-18,金融服务,S440101,cninfo:申银万国行业分类
601009,2008-06-02,银行,S480101,cninfo:申银万国行业分类
601009,2021-07-30,银行,S480401,cninfo:申银万国行业分类
601012,2012-03-27,机械设备,S260403,cninfo:申银万国行业分类
601012,2014-01-01,电气设备,S630303,cninfo:申银万国行业分类
601012,2021-07-30,电力设备,S630501,cninfo:申银万国行业分类
601012,2022-07-29,电力设备,S630502,cninfo:申银万国行业分类
601016,2014-08-20,电气设备,S630302,cninfo:申银万国行业分类
601016,2014-10-10,公用事业,S410105,cninfo:申银万国行业分类
601016,2021-07-30,公用事业,S410107,cninfo:申银万国行业分类
601018,2010-09-06,交通运输,S420101,cninfo:申银万国行业分类
601018,2021-07-30,交通运输,S421102,cninfo:申银万国行业分类
601021,2014-12-11,交通运输,S420401,cninfo:申银万国行业分类
601021,2021-07-30,交通运输,S421001,cninfo:申银万国行业分类
601058,2011-06-22,化工,S220601,cninfo:申银万国行业分类
601058,2021-07-30,汽车,S280204,cninfo:申银万国行业分类
601059,2021-04-23,非银金融,S490101,cninfo:申银万国行业分类
601059,2022-12-16,非银金融,S4901,cninfo:申银万国行业分类
601059,2022-12-23,非银金融,S490101,cninfo:申银万国行业分类
601066,2018-05-30,非银金融,S490101,cninfo:申银万国行业分类
601077,2019-09-10,银行,S480101,cninfo:申银万国行业分类
601077,2021-07-30,银行,S480501,cninfo:申银万国行业分类
601088,2007-10-08,采掘,S210201,cninfo:申银万国行业分类
601088,2021-07-30,煤炭,S740101,cninfo:申银万国行业分类
601098,2010-10-20,传媒,S720101,cninfo:申银万国行业分类
601098,2021-07-30,传媒,S720901,cninfo:申银万国行业分类
601099,2007-12-27,金融服务,S440301,cninfo:申银万国行业分类
601099,2008-06-02,非银金融,S490101,cninfo:申银万国行业分类
601100,2011-10-18,机械设备,S640102,cninfo:申银万国行业分类
601100,2021-07-30,机械设备,S640602,cninfo:申银万国行业分类
601101,2010-01-15,采掘,S210201,cninfo:申银万国行业分类
601101,2021-07-30,煤炭,S740101,cninfo:申银万国行业分类
601106,2010-01-25,机械设备,S260205,cninfo:申银万国行业分类
601106,2014-01-01,机械设备,S640203,cninfo:申银万国行业分类
601107,2009-07-06,交通运输,S420201,cninfo:申银万国行业分类
601107,2021-07-30,交通运输,S420901,cninfo:申银万国行业分类
601108,2017-09-26,非银金融,S490101,cninfo:申银万国行业分类
601111,2006-08-18,交通运输,S420401,cninfo:申银万国行业分类
601111,2021-07-30,交通运输,S421001,cninfo:申银万国行业分类
601117,2009-12-21,建筑建材,S250201,cninfo:申银万国行业分类
601117,2011-10-10,建筑建材,S250205,cninfo:申银万国行业分类
601117,2014-01-01,建筑装饰,S620402,cninfo:申银万国行业分类
601118,2010-01-28,农林牧渔,S110103,cninfo:申银万国行业分类
601127,2016-05-23,汽车,S280101,cninfo:申银万国行业分类
601127,2021-07-30,汽车,S280502,cninfo:申银万国行业分类
601127,2024-07-30,汽车,S280501,cninfo:申银万国行业分类
601136,2022-11-14,非银金融,S490101,cninfo:申银万国行业分类
601138,2018-05-14,电子,S2705,cninfo:申银万国行业分类
601138,2018-05-28,电子,S270501,cninfo:申银万国行业分类
601138,2021-07-30,电子,S270504,cninfo:申银万国行业分类
601139,2009-01-04,公用事业,S410301,cninfo:申银万国行业分类
601139,2009-12-04,公用事业,S410301,cninfo:申银万国行业分类
601155,2015-12-03,房地产,S430101,cninfo:申银万国行业分类
601155,2021-07-30,房地产,S430102,cninfo:申银万国行业分类
601158,2010-03-09,公用事业,S410201,cninfo:申银万国行业分类
601158,2021-07-30,环保,S760102,cninfo:申银万国行业分类
601162,2018-09-10,非银金融,S490101,cninfo:申银万国行业分类
601163,2016-08-22,化工,S220601,cninfo:申银万国行业分类
601163,2021-07-30,汽车,S280204,cninfo:申银万国行业分类
601166,2007-02-05,金融服务,S440101,cninfo:申银万国行业分类
601166,2008-06-02,银行,S480101,cninfo:申银万国行业分类
601166,2021-07-30,银行,S480301,cninfo:申银万国行业分类
601168,2007-07-11,有色金属,S240104,cninfo:申银万国行业分类
601168,2011-10-10,有色金属,S240302,cninfo:申银万国行业分类
601168,2017-07-03,有色金属,S240303,cninfo:申银万国行业分类
601168,2021-07-30,有色金属,S240302,cninfo:申银万国行业分类
601169,2007-09-18,金融服务,S440101,cninfo:申银万国行业分类
601169,2008-06-02,银行,S480101,cninfo:申银万国行业分类
601169,2021-07-30,银行,S480401,cninfo:申银万国行业分类
601179,2010-01-12,机械设备,S260404,cninfo:申银万国行业分类
601179,2014-01-01,电气设备,S630401,cninfo:申银万国行业分类
601179,2021-07-30,电力设备,S630801,cninfo:申银万国行业分类
601186,2008-02-26,建筑建材,S250201,cninfo:申银万国行业分类
601186,2011-10-10,建筑建材,S250204,cninfo:申银万国行业分类
601186,2014-01-01,建筑装饰,S620304,cninfo:申银万国行业分类
601186,2021-07-30,建筑装饰,S620306,cninfo:申银万国行业分类
601198,2015-01-18,非银金融,S490101,cninfo:申银万国行业分类
601198,2015-02-02,非银金融,S490101,cninfo:申银万国行业分类
601211,2015-01-18,非银金融,S490101,cninfo:申银万国行业分类
601211,2015-06-10,非银金融,S490101,cninfo:申银万国行业分类
601212,2016-12-28,有色金属,S240302,cninfo:申银万国行业分类
601212,2021-07-30,有色金属,S240402,cninfo:申银万国行业分类
601212,2023-07-04,有色金属,S240302,cninfo:申银万国行业分类
601216,2011-01-10,基础化工,S220202,cninfo:申银万国行业分类
601216,2011-02-10,化工,S220202,cninfo:申银万国行业分类
601225,2014-01-08,采掘,S210201,cninfo:申银万国行业分类
601225,2021-07-30,煤炭,S740101,cninfo:申银万国行业分类
601228,2017-03-09,交通运输,S420101,cninfo:申银万国行业分类
601228,2021-07-30,交通运输,S421102,cninfo:申银万国行业分类
601229,2016-09-26,银行,S480101,cninfo:申银万国行业分类
601229,2021-07-30,银行,S480401,cninfo:申银万国行业分类
601231,2012-01-09,电子,S270502,cninfo:申银万国行业分类
601231,2021-07-30,电子,S270504,cninfo:申银万国行业分类
601233,2011-05-05,化工,S220401,cninfo:申银万国行业分类
601233,2021-07-30,石油石化,S750303,cninfo:申银万国行业分类
601236,2019-05-24,非银金融,S490101,cninfo:申银万国行业分类
601238,2012-03-29,汽车,S280101,cninfo:申银万国行业分类
601238,2021-07-30,汽车,S280502,cninfo:申银万国行业分类
601288,2010-06-10,银行,S480101,cninfo:申银万国行业分类
601288,2021-07-30,银行,S480201,cninfo:申银万国行业分类
601298,2018-12-28,交通运输,S420101,cninfo:申银万国行业分类
601298,2021-07-30,交通运输,S421102,cninfo:申银万国行业分类
601318,2007-02-28,金融服务,S440401,cninfo:申银万国行业分类
601318,2008-06-02,非银金融,S490201,cninfo:申银万国行业分类
601319,2018-10-29,非银金融,S490201,cninfo:申银万国行业分类
601328,2007-05-14,金融服务,S440101,cninfo:申银万国行业分类
601328,2008-06-02,银行,S480101,cninfo:申银万国行业分类
601328,2021-07-30,银行,S480201,cninfo:申银万国行业分类
601333,2006-12-20,交通运输,S420701,cninfo:申银万国行业分类
601333,2021-07-30,交通运输,S420903,cninfo:申银万国行业分类
601336,2011-12-07,非银金融,S490201,cninfo:申银万国行业分类
601360,2012-01-05,机械设备,S640204,cninfo:申银万国行业分类
601360,2018-03-02,计算机,S710201,cninfo:申银万国行业分类
601360,2021-07-30,计算机,S710402,cninfo:申银万国行业分类
601369,2010-04-06,机械设备,S640106,cninfo:申银万国行业分类
601369,2014-01-01,机械设备,S640106,cninfo:申银万国行业分类
601369,2024-07-30,机械设备,S640203,cninfo:申银万国行业分类
601375,2016-12-08,非银金融,S490101,cninfo:申银万国行业分类
601377,2010-09-20,非银金融,S490101,cninfo:申银万国行业分类
601390,2007-12-03,建筑建材,S250201,cninfo:申银万国行业分类
601390,2011-10-10,建筑建材,S250204,cninfo:申银万国行业分类
601390,2014-01-01,建筑装饰,S620304,cninfo:申银万国行业分类
601390,2021-07-30,建筑装饰,S620306,cninfo:申银万国行业分类
601398,2006-10-26,金融服务,S440101,cninfo:申银万国行业分类
601398,2008-06-02,银行,S480101,cninfo:申银万国行业分类
601398,2021-07-30,银行,S480201,cninfo:申银万国行业分类
601456,2020-07-13,非银金融,S490101,cninfo:申银万国行业分类
601519,2011-01-19,信息服务,S470303,cninfo:申银万国行业分类
601519,2011-10-10,信息服务,S470302,cninfo:申银万国行业分类
601519,2014-01-01,计算机,S710201,cninfo:申银万国行业分类
601519,2021-07-30,计算机,S710401,cninfo:申银万国行业分类
601555,2011-12-02,非银金融,S490101,cninfo:申银万国行业分类
601566,2011-05-19,纺织服装,S350201,cninfo:申银万国行业分类
601566,2011-10-10,纺织服装,S350202,cninfo:申银万国行业分类
601566,2021-07-30,纺织服饰,S350209,cninfo:申银万国行业分类
601577,2018-08-14,银行,S480101,cninfo:申银万国行业分类
601577,2021-07-30,银行,S480401,cninfo:申银万国行业分类
601588,2006-10-16,房地产,S430101,cninfo:申银万国行业分类
601600,2007-04-30,有色金属,S240101,cninfo:申银万国行业分类
601600,2007-07-02,有色金属,S240102,cninfo:申银万国行业分类
601600,2008-06-02,有色金属,S240301,cninfo:申银万国行业分类
601601,2007-12-24,金融服务,S440401,cninfo:申银万国行业分类
601601,2008-06-02,非银金融,S490201,cninfo:申银万国行业分类
601607,1994-03-24,医药生物,S370401,cninfo:申银万国行业分类
601607,2021-07-30,医药生物,S370402,cninfo:申银万国行业分类
601608,2012-06-26,机械设备,S640202,cninfo:申银万国行业分类
601608,2021-07-30,机械设备,S640203,cninfo:申银万国行业分类
601611,2016-05-16,建筑装饰,S620305,cninfo:申银万国行业分类
601611,2021-07-30,建筑装饰,S620306,cninfo:申银万国行业分类
601615,2019-01-02,电气设备,S630302,cninfo:申银万国行业分类
601615,2021-07-30,电力设备,S630601,cninfo:申银万国行业分类
601618,2009-09-01,建筑建材,S250201,cninfo:申银万国行业分类
601618,2011-10-10,建筑建材,S250205,cninfo:申银万国行业分类
601618,2014-01-01,建筑装饰,S620404,cninfo:申银万国行业分类
601628,2007-01-08,金融服务,S440401,cninfo:申银万国行业分类
601628,2008-06-02,非银金融,S490201,cninfo:申银万国行业分类
601633,2011-09-19,汽车,S280101,cninfo:申银万国行业分类
601633,2021-07-30,汽车,S280502,cninfo:申银万国行业分类
601658,2019-10-29,银行,S480101,cninfo:申银万国行业分类
601658,2021-07-30,银行,S480201,cninfo:申银万国行业分类
601666,2006-11-21,采掘,S210201,cninfo:申银万国行业分类
601666,2021-07-30,煤炭,S740102,cninfo:申银万国行业分类
601668,2009-07-14,建筑建材,S250201,cninfo:申银万国行业分类
601668,2011-10-10,建筑装饰,S620101,cninfo:申银万国行业分类
601668,2014-01-01,建筑装饰,S620101,cninfo:申银万国行业分类
601669,2011-09-27,建筑建材,S250201,cninfo:申银万国行业分类
601669,2011-10-10,建筑建材,S250204,cninfo:申银万国行业分类
601669,2014-01-01,建筑装饰,S620303,cninfo:申银万国行业分类
601669,2021-07-30,建筑装饰,S620306,cninfo:申银万国行业分类
601688,2010-02-03,非银金融,S490101,cninfo:申银万国行业分类
601689,2015-03-03,汽车,S280201,cninfo:申银万国行业分类
601689,2021-07-30,汽车,S280203,cninfo:申银万国行业分类
601696,2020-01-31,非银金融,S490101,cninfo:申银万国行业分类
601698,2019-06-10,国防军工,S650101,cninfo:申银万国行业分类
601699,2006-09-22,采掘,S210201,cninfo:申银万国行业分类
601699,2021-07-30,煤炭,S740102,cninfo:申银万国行业分类
601717,2010-07-16,机械设备,S260205,cninfo:申银万国行业分类
601717,2014-01-01,机械设备,S640203,cninfo:申银万国行业分类
601717,2019-07-08,汽车,S280201,cninfo:申银万国行业分类
601717,2021-07-30,机械设备,S640203,cninfo:申银万国行业分类
601718,2010-07-27,纺织服装,S350201,cninfo:申银万国行业分类
601718,2011-01-10,纺织服装,S350207,cninfo:申银万国行业分类
601718,2021-07-30,纺织服饰,S350209,cninfo:申银万国行业分类
601727,2008-11-11,机械设备,S260403,cninfo:申银万国行业分类
601727,2014-01-01,电力设备,S630301,cninfo:申银万国行业分类
601728,2021-07-30,通信,S730101,cninfo:申银万国行业分类
601728,2021-08-13,通信,S730102,cninfo:申银万国行业分类
601766,2008-07-28,机械设备,S640501,cninfo:申银万国行业分类
601766,2014-01-01,机械设备,S640501,cninfo:申银万国行业分类
601788,2009-07-28,非银金融,S490101,cninfo:申银万国行业分类
601799,2011-01-25,汽车,S280201,cninfo:申银万国行业分类
601799,2021-07-30,汽车,S280206,cninfo:申银万国行业分类
601799,2022-07-29,汽车,S280202,cninfo:申银万国行业分类
601800,2012-02-14,建筑建材,S250204,cninfo:申银万国行业分类
601800,2014-01-01,建筑装饰,S620302,cninfo:申银万国行业分类
601800,2021-07-30,建筑装饰,S620306,cninfo:申银万国行业分类
601801,2009-12-31,传媒,S720101,cninfo:申银万国行业分类
601801,2021-07-30,传媒,S720902,cninfo:申银万国行业分类
601808,2007-09-27,采掘,S210101,cninfo:申银万国行业分类
601808,2008-06-02,建筑建材,S250201,cninfo:申银万国行业分类
601808,2011-10-10,采掘,S210401,cninfo:申银万国行业分类
601808,2021-07-30,石油石化,S750201,cninfo:申银万国行业分类
601816,2019-12-25,交通运输,S420701,cninfo:申银万国行业分类
601816,2021-07-30,交通运输,S420903,cninfo:申银万国行业分类
601818,2010-08-05,银行,S480101,cninfo:申银万国行业分类
601818,2021-07-30,银行,S480301,cninfo:申银万国行业分类
601825,2021-07-06,银行,S480101,cninfo:申银万国行业分类
601825,2021-07-30,银行,S480501,cninfo:申银万国行业分类
601828,2017-12-25,建筑装饰,S620201,cninfo:申银万国行业分类
601828,2018-01-07,商业贸易,S450502,cninfo:申银万国行业分类
601828,2021-07-30,商贸零售,S450304,cninfo:申银万国行业分类
601838,2017-12-19,银行,S480101,cninfo:申银万国行业分类
601838,2021-07-30,银行,S480401,cninfo:申银万国行业分类
601857,2007-11-01,采掘,S210101,cninfo:申银万国行业分类
601857,2021-07-30,石油石化,S750301,cninfo:申银万国行业分类
601865,2019-01-21,建筑材料,S610201,cninfo:申银万国行业分类
601865,2021-07-30,电力设备,S630504,cninfo:申银万国行业分类
601866,2007-12-11,交通运输,S420601,cninfo:申银万国行业分类
601866,2021-07-30,交通运输,S421101,cninfo:申银万国行业分类
601868,2021-09-27,建筑装饰,S620306,cninfo:申银万国行业分类
601872,2006-11-30,交通运输,S420601,cninfo:申银万国行业分类
601872,2021-07-30,交通运输,S421101,cninfo:申银万国行业分类
601877,2010-01-04,机械设备,S260404,cninfo:申银万国行业分类
601877,2014-01-01,电气设备,S630403,cninfo:申银万国行业分类
601877,2021-07-30,电力设备,S630802,cninfo:申银万国行业分类
601878,2017-05-16,非银金融,S490101,cninfo:申银万国行业分类
601881,2016-12-26,非银金融,S490101,cninfo:申银万国行业分类
601888,2009-09-17,休闲服务,S460301,cninfo:申银万国行业分类
601888,2021-07-30,商贸零售,S450701,cninfo:申银万国行业分类
601898,2008-01-31,采掘,S210201,cninfo:申银万国行业分类
601898,2021-07-30,煤炭,S740101,cninfo:申银万国行业分类
601899,2008-04-07,有色金属,S240105,cninfo:申银万国行业分类
601899,2008-06-02,有色金属,S240401,cninfo:申银万国行业分类
601899,2021-07-30,有色金属,S240302,cninfo:申银万国行业分类
601901,2011-08-01,非银金融,S490101,cninfo:申银万国行业分类
601916,2019-10-15,银行,S480101,cninfo:申银万国行业分类
601916,2021-07-30,银行,S480301,cninfo:申银万国行业分类
601918,2007-12-17,采掘,S210201,cninfo:申银万国行业分类
601918,2021-07-30,煤炭,S740101,cninfo:申银万国行业分类
601919,2007-06-26,交通运输,S420601,cninfo:申银万国行业分类
601919,2021-07-30,交通运输,S421101,cninfo:申银万国行业分类
601928,2011-11-21,传媒,S720101,cninfo:申银万国行业分类
601928,2021-07-30,传媒,S720901,cninfo:申银万国行业分类
601929,2012-02-09,传媒,S720103,cninfo:申银万国行业分类
601929,2021-07-30,传媒,S721001,cninfo:申银万国行业分类
601933,2010-12-07,商业贸易,S450401,cninfo:申银万国行业分类
601933,2014-01-01,商贸零售,S450302,cninfo:申银万国行业分类
601939,2007-09-24,金融服务,S440101,cninfo:申银万国行业分类
601939,2008-06-02,银行,S480101,cninfo:申银万国行业分类
601939,2021-07-30,银行,S480201,cninfo:申银万国行业分类
601958,2008-03-27,有色金属,S240106,cninfo:申银万国行业分类
601958,2014-01-01,有色金属,S240504,cninfo:申银万国行业分类
601958,2021-07-30,有色金属,S240505,cninfo:申银万国行业分类
601966,2016-06-13,化工,S220601,cninfo:申银万国行业分类
601966,2021-07-30,汽车,S280204,cninfo:申银万国行业分类
601969,2014-01-25,采掘,S210301,cninfo:申银万国行业分类
601969,2021-07-30,钢铁,S230301,cninfo:申银万国行业分类
601985,2015-05-25,公用事业,S410105,cninfo:申银万国行业分类
601985,2021-07-30,公用事业,S410108,cninfo:申银万国行业分类
601988,2006-05-31,金融服务,S440101,cninfo:申银万国行业分类
601988,2008-06-02,银行,S480101,cninfo:申银万国行业分类
601988,2021-07-30,银行,S480201,cninfo:申银万国行业分类
601990,2018-05-02,非银金融,S490101,cninfo:申银万国行业分类
601991,2006-12-19,公用事业,S410101,cninfo:申银万国行业分类
601992,2011-02-28,建筑材料,S610101,cninfo:申银万国行业分类
601992,2017-07-03,综合,S510101,cninfo:申银万国行业分类
601992,2019-07-08,建筑材料,S610101,cninfo:申银万国行业分类
601995,2020-10-12,非银金融,S490101,cninfo:申银万国行业分类
601997,2016-07-27,银行,S480101,cninfo:申银万国行业分类
601997,2021-07-30,银行,S480401,cninfo:申银万国行业分类
601998,2007-04-27,金融服务,S440101,cninfo:申银万国行业分类
601998,2008-06-02,银行,S480101,cninfo:申银万国行业分类
601998,2021-07-30,银行,S480301,cninfo:申银万国行业分类
603000,2012-04-17,传媒,S720301,cninfo:申银万国行业分类
603000,2021-07-30,传媒,S720704,cninfo:申银万国行业分类
603019,2014-10-16,计算机,S710101,cninfo:申银万国行业分类
603019,2021-07-30,计算机,S710103,cninfo:申银万国行业分类
603087,2020-06-08,医药生物,S370301,cninfo:申银万国行业分类
603087,2021-07-30,医药生物,S370304,cninfo:申银万国行业分类
603156,2018-01-22,食品饮料,S340304,cninfo:申银万国行业分类
603156,2021-07-30,食品饮料,S340701,cninfo:申银万国行业分类
603160,2016-09-20,电子,S270203,cninfo:申银万国行业分类
603160,2017-07-03,电子,S270101,cninfo:申银万国行业分类
603160,2021-07-30,电子,S270105,cninfo:申银万国行业分类
603185,2018-12-10,机械设备,S640209,cninfo:申银万国行业分类
603185,2021-07-30,电力设备,S630505,cninfo:申银万国行业分类
603185,2023-07-04,电力设备,S630501,cninfo:申银万国行业分类
603195,2020-01-07,轻工制造,S360303,cninfo:申银万国行业分类
603195,2021-07-30,轻工制造,S360311,cninfo:申银万国行业分类
603233,2017-07-11,医药生物,S370401,cninfo:申银万国行业分类
603233,2021-07-30,医药生物,S370403,cninfo:申银万国行业分类
603259,2018-04-16,医药生物,S370301,cninfo:申银万国行业分类
603259,2018-05-05,医药生物,S370601,cninfo:申银万国行业分类
603259,2021-07-30,医药生物,S370603,cninfo:申银万国行业分类
603260,2017-10-10,化工,S220204,cninfo:申银万国行业分类
603260,2017-10-30,有色金属,S240203,cninfo:申银万国行业分类
603260,2021-07-30,基础化工,S220901,cninfo:申银万国行业分类
603260,2022-07-29,基础化工,S220316,cninfo:申银万国行业分类
603288,2014-01-22,食品饮料,S340402,cninfo:申银万国行业分类
603288,2021-07-30,食品饮料,S340901,cninfo:申银万国行业分类
603290,2020-01-07,电子,S270101,cninfo:申银万国行业分类
603290,2021-07-30,电子,S270102,cninfo:申银万国行业分类
603296,2021-06-28,计算机,S710101,cninfo:申银万国行业分类
603296,2023-07-20,通信,S730207,cninfo:申银万国行业分类
603296,2023-07-31,电子,S270504,cninfo:申银万国行业分类
603338,2015-03-16,机械设备,S640209,cninfo:申银万国行业分类
603338,2021-07-30,机械设备,S640601,cninfo:申银万国行业分类
603369,2014-06-20,食品饮料,S340301,cninfo:申银万国行业分类
603369,2021-07-30,食品饮料,S340501,cninfo:申银万国行业分类
603392,2020-04-03,医药生物,S370501,cninfo:申银万国行业分类
603392,2021-07-30,医药生物,S370504,cninfo:申银万国行业分类
603392,2022-07-29,医药生物,S370303,cninfo:申银万国行业分类
603392,2026-07-01,医药生物,S370504,cninfo:申银万国行业分类
603486,2018-05-08,家用电器,S330104,cninfo:申银万国行业分类
603486,2018-07-18,家用电器,S330104,cninfo:申银万国行业分类
603486,2019-01-09,机械设备,S640106,cninfo:申银万国行业分类
603486,2021-07-30,家用电器,S330302,cninfo:申银万国行业分类
603501,2017-04-12,电子,S270101,cninfo:申银万国行业分类
603501,2021-07-30,电子,S270104,cninfo:申银万国行业分类
603517,2017-02-27,食品饮料,S340404,cninfo:申银万国行业分类
603517,2021-07-30,食品饮料,S340803,cninfo:申银万国行业分类
603658,2016-08-11,医药生物,S370102,cninfo:申银万国行业分类
603658,2018-07-16,医药生物,S370501,cninfo:申银万国行业分类
603658,2021-07-30,医药生物,S370504,cninfo:申银万国行业分类
603659,2017-10-16,机械设备,S640106,cninfo:申银万国行业分类
603659,2017-10-30,电子,S270401,cninfo:申银万国行业分类
603659,2020-07-27,电气设备,S630305,cninfo:申银万国行业分类
603659,2021-07-30,电力设备,S630702,cninfo:申银万国行业分类
603699,2014-01-08,机械设备,S640102,cninfo:申银万国行业分类
603699,2021-07-30,机械设备,S640108,cninfo:申银万国行业分类
603799,2015-01-07,有色金属,S240504,cninfo:申银万国行业分类
603799,2021-07-30,有色金属,S240601,cninfo:申银万国行业分类
603806,2014-01-04,电气设备,S630303,cninfo:申银万国行业分类
603806,2021-07-30,电力设备,S630504,cninfo:申银万国行业分类
603833,2017-03-07,轻工制造,S360302,cninfo:申银万国行业分类
603833,2021-07-30,轻工制造,S360308,cninfo:申银万国行业分类
603858,2016-10-31,医药生物,S370201,cninfo:申银万国行业分类
603882,2017-08-21,医药生物,S370601,cninfo:申银万国行业分类
603882,2021-07-30,医药生物,S370602,cninfo:申银万国行业分类
603885,2015-05-11,交通运输,S420401,cninfo:申银万国行业分类
603885,2021-07-30,交通运输,S421001,cninfo:申银万国行业分类
603893,2020-01-10,电子,S270101,cninfo:申银万国行业分类
603893,2021-07-30,电子,S270104,cninfo:申银万国行业分类
603899,2015-01-06,轻工制造,S360201,cninfo:申银万国行业分类
603899,2018-06-12,轻工制造,S360305,cninfo:申银万国行业分类
603899,2021-07-30,轻工制造,S360501,cninfo:申银万国行业分类
603939,2015-02-02,医药生物,S370401,cninfo:申银万国行业分类
603939,2021-07-30,医药生物,S370403,cninfo:申银万国行业分类
603986,2016-07-28,电子,S270101,cninfo:申银万国行业分类
603986,2021-07-30,电子,S270104,cninfo:申银万国行业分类
603993,2012-09-24,有色金属,S240106,cninfo:申银万国行业分类
603993,2014-01-01,有色金属,S240504,cninfo:申银万国行业分类
603993,2021-07-30,有色金属,S240505,cninfo:申银万国行业分类
603993,2024-11-15,有色金属,S240302,cninfo:申银万国行业分类
605117,2021-03-30,家用电器,S330105,cninfo:申银万国行业分类
605117,2021-07-30,家用电器,S330601,cninfo:申银万国行业分类
605117,2023-07-04,电力设备,S630503,cninfo:申银万国行业分类
605499,2021-05-07,食品饮料,S340304,cninfo:申银万国行业分类
605499,2021-07-30,食品饮料,S340701,cninfo:申银万国行业分类
688005,2019-07-02,化工,S220309,cninfo:申银万国行业分类
688005,2021-07-30,电力设备,S630702,cninfo:申银万国行业分类
688008,2019-06-28,电子,S270101,cninfo:申银万国行业分类
688008,2021-07-30,电子,S270104,cninfo:申银万国行业分类
688009,2019-07-02,机械设备,S640501,cninfo:申银万国行业分类
688012,2019-07-03,机械设备,S640209,cninfo:申银万国行业分类
688012,2021-07-30,电子,S270108,cninfo:申银万国行业分类
688036,2019-09-10,电子,S270501,cninfo:申银万国行业分类
