experiment_id,score,year,dates,rank_ic_mean,rank_ic_median,rank_ic_std,icir,positive_ic_ratio,pearson_ic_mean,rank_ic_t_stat
G1_RIDGE_GEN2,ridge_gen2,2022,242,0.02786170034876172,0.02607574760875172,0.14160560871244499,0.19675562714002232,0.5619834710743802,0.040114076738891793,3.060799240121077
G1_RIDGE_GEN2,ridge_gen2,2023,242,0.11665570514096539,0.11825516263266897,0.17500651200672598,0.6665792249861079,0.7479338842975206,0.06652857668691599,10.369539184086504
G1_RIDGE_GEN2,ridge_gen2,2024,242,0.10212149930011899,0.14064089891148562,0.2509913526343011,0.40687258038292595,0.6818181818181818,0.07031719697767233,6.329451934687983
G1_RIDGE_GEN2,ridge_gen2,2025,222,-0.002806456139947645,-0.07361560266993411,0.2730987315038559,-0.010276342641701434,0.4369369369369369,-0.03971588363573312,-0.1531140568853904
G2_RIDGE_STABLE_CORE,ridge_stable_core,2020,243,-0.01582684262887384,-0.01019412861834555,0.1670085220354641,-0.09476667678978097,0.4609053497942387,-0.04475995511445701,-1.4772662915792303
G2_RIDGE_STABLE_CORE,ridge_stable_core,2021,243,0.07410017381235416,0.03383286132578121,0.17444698566895345,0.4247718785635736,0.5596707818930041,0.043264038739937574,6.621538277687281
G2_RIDGE_STABLE_CORE,ridge_stable_core,2022,242,0.08857501555902424,0.11247267064214786,0.16845899607761242,0.5257956987836729,0.743801652892562,0.07724310278464491,8.179461490830398
G2_RIDGE_STABLE_CORE,ridge_stable_core,2023,242,0.1299522296621269,0.12885378235179892,0.18837970119341713,0.6898419991053052,0.7603305785123967,0.07962414575352147,10.731423021322202
G2_RIDGE_STABLE_CORE,ridge_stable_core,2024,242,0.11757806311694742,0.16475523324998004,0.2692928973962758,0.4366177654657054,0.756198347107438,0.0791284007935937,6.792178420440993
G2_RIDGE_STABLE_CORE,ridge_stable_core,2025,222,-0.016105259928737296,-0.08336427191157539,0.2978901295279033,-0.054064429574289474,0.40540540540540543,-0.07086695844439934,-0.8055418580265795
H1_ENSEMBLE_50_50,ensemble_50_50,2020,243,0.003596700282930933,-0.010775365503328754,0.1495595242239899,0.024048620785556155,0.4691358024691358,-0.02590055512116199,0.374880897472862
H1_ENSEMBLE_50_50,ensemble_50_50,2021,243,0.04939551318840558,0.03925203726237272,0.13051058767297258,0.37847897300239414,0.6419753086419753,0.02086322267124965,5.8999032975297245
H1_ENSEMBLE_50_50,ensemble_50_50,2022,242,0.03061860486905474,0.019182231434024973,0.12620624432607203,0.242607685796807,0.5702479338842975,0.03749376463647319,3.7740898754877445
H1_ENSEMBLE_50_50,ensemble_50_50,2023,242,0.11765316991709025,0.12709444670032566,0.16968148158418558,0.6933766066788964,0.7603305785123967,0.07402672661668412,10.786408610972835
