experiment_id,score,dimension,bucket,rows,dates,rank_ic_mean,rank_ic_median,rank_ic_std,icir,positive_ic_ratio,pearson_ic_mean,rank_ic_t_stat
B2_STRONG_REG,lgbm_strong_reg,market_cap,small,119106,1434,0.06901121659863466,0.053623901150140096,0.2152396146298778,0.3206250704235143,0.6269177126917713,0.030555376597114322,12.141491873504496
B2_STRONG_REG,lgbm_strong_reg,market_cap,mid,118636,1434,0.05684498707638929,0.06041977381741458,0.22391218280244657,0.25387179190041004,0.6122733612273361,0.037268712999156815,9.61366587522095
B2_STRONG_REG,lgbm_strong_reg,market_cap,large,119577,1434,0.02675352689244468,0.017677696250999554,0.24139202009663369,0.11083020425337486,0.5299860529986054,-0.005318868109592428,4.196939504773381
B2_STRONG_REG,lgbm_strong_reg,volatility,low,119106,1434,0.0166141726788468,0.01771399340799666,0.1852520920082177,0.08968412987265917,0.5306834030683403,0.0013809000683491382,3.3961758904033426
B2_STRONG_REG,lgbm_strong_reg,volatility,mid,118636,1434,0.010003098380567803,0.007027267081973251,0.17571505127509884,0.05692795413926715,0.5146443514644351,0.0013170120280737861,2.15575872355881
B2_STRONG_REG,lgbm_strong_reg,volatility,high,119577,1434,0.04886741425124776,0.042723743904299435,0.17078441790868196,0.2861350868518758,0.5892608089260809,0.03314294315810736,10.835418537756883
B3_EARLY_STOP_REG,lgbm_early_stop,market_regime,neutral,200979,804,0.0594896379904199,0.03222939699234337,0.18711964408826437,0.3179229967023592,0.5845771144278606,0.0302571689436204,9.014672794566394
B3_EARLY_STOP_REG,lgbm_early_stop,market_regime,risk_off,82185,333,0.01615897345757036,0.012250638166542335,0.21600672280600802,0.074807733980032,0.5225225225225225,0.003055628011780729,1.3651130436907666
B3_EARLY_STOP_REG,lgbm_early_stop,market_regime,risk_on,74155,297,0.03994020435338171,0.04148616038924443,0.2502049732262254,0.15962993795998356,0.6296296296296297,0.008261655960451683,2.7510125366223135
B3_EARLY_STOP_REG,lgbm_early_stop,sector,consumer,24685,197,-0.0035048071150396137,-0.017867411451345287,0.29489560500947587,-0.01188490793183233,0.48223350253807107,0.03758389824428058,-0.1668126320156295
B3_EARLY_STOP_REG,lgbm_early_stop,sector,cyclical_manufacturing,125839,1434,0.0557780709848246,0.045253672630159114,0.21763189164319288,0.2562954839186559,0.606694560669456,0.03534487372792485,9.705446711025646
B3_EARLY_STOP_REG,lgbm_early_stop,sector,defensive,18436,0,,,,,,,
B3_EARLY_STOP_REG,lgbm_early_stop,sector,finance_real_estate,63024,1434,0.08597663757851268,0.1117101138566947,0.3484587829016679,0.24673402364139738,0.599721059972106,0.07180532941091855,9.343371493071459
B3_EARLY_STOP_REG,lgbm_early_stop,sector,healthcare,33513,860,0.04519460030664101,0.04751743913467277,0.1955607630114312,0.23110259752872428,0.5790697674418605,0.03202795528304603,6.777258524115059
B3_EARLY_STOP_REG,lgbm_early_stop,sector,other,21075,382,-0.001626151070800433,-0.0014363656505684106,0.19317015677626365,-0.008418231355912277,0.49476439790575916,-0.018943029726660385,-0.1645328189746833
B3_EARLY_STOP_REG,lgbm_early_stop,sector,technology,70747,1434,0.015779112824898335,0.015563808493886184,0.23472337631419518,0.06722429215476514,0.5244072524407253,0.006361884487207339,2.545662433137398
B3_EARLY_STOP_REG,lgbm_early_stop,market_cap,small,119106,1434,0.06741885682537957,0.05704319147889862,0.21335728897353592,0.3159904081540048,0.6220362622036262,0.029032052014701114,11.96598559070709
B3_EARLY_STOP_REG,lgbm_early_stop,market_cap,mid,118636,1434,0.05058764903580928,0.04867840025342446,0.22055099401679493,0.22936939940500578,0.600418410041841,0.033283201719038605,8.685804560535214
B3_EARLY_STOP_REG,lgbm_early_stop,market_cap,large,119577,1434,0.028206118975134736,0.009690765447067116,0.24131546892747954,0.11688483585613518,0.5125523012552301,-0.0005591232750925382,4.426217459566109
B3_EARLY_STOP_REG,lgbm_early_stop,volatility,low,119106,1434,0.013507955084787058,0.009835836341610591,0.18875904530246768,0.07156189555388934,0.5237099023709902,0.00025711615138773806,2.709919633459839
B3_EARLY_STOP_REG,lgbm_early_stop,volatility,mid,118636,1434,0.007570459449444175,0.00813239482618157,0.1784151103752858,0.042431716873756686,0.5202231520223152,0.002262987020421376,1.6068124208785433
B3_EARLY_STOP_REG,lgbm_early_stop,volatility,high,119577,1434,0.04830103222188687,0.045607031958220266,0.16784160135683987,0.2877774749014483,0.5934449093444909,0.034962376253720576,10.89761280450803
C1_FULL61_REG,lgbm_full61,market_regime,neutral,200979,804,0.06297532582778916,0.05147160395090107,0.18134538856461463,0.34726731308830944,0.6131840796019901,0.027174566043426458,9.846727768076939
C1_FULL61_REG,lgbm_full61,market_regime,risk_off,82185,333,0.013884898656134705,0.030181512783069908,0.1960107278946816,0.07083744244649298,0.5765765765765766,0.0014421554743018659,1.2926620219670524
C1_FULL61_REG,lgbm_full61,market_regime,risk_on,74155,297,0.04112208746185816,0.05566018266745164,0.2501774179133543,0.16437169991138154,0.6464646464646465,0.005622789129864801,2.8327305823766418
C1_FULL61_REG,lgbm_full61,sector,consumer,24685,197,0.026089588953020985,-0.0038961038961038965,0.3212707660374482,0.08120747889641447,0.49746192893401014,0.07357305817207824,1.139801281740017
C1_FULL61_REG,lgbm_full61,sector,cyclical_manufacturing,125839,1434,0.06725300711328203,0.061591021872733506,0.21295792569555302,0.3158041988511273,0.6394700139470014,0.04236441725161315,11.958934180988345
C1_FULL61_REG,lgbm_full61,sector,defensive,18436,0,,,,,,,
C1_FULL61_REG,lgbm_full61,sector,finance_real_estate,63024,1434,0.0965280993992285,0.1118471842178167,0.3546797436051095,0.2721556591252648,0.6101813110181311,0.08050015572887442,10.306042878159545
C1_FULL61_REG,lgbm_full61,sector,healthcare,33513,860,0.023151114597748088,0.029157509157509157,0.2353775897346504,0.09835734414583466,0.5593023255813954,0.019211185121752558,2.884403533970768
C1_FULL61_REG,lgbm_full61,sector,other,21075,382,-0.011179278775324791,-0.03229337712096333,0.22309789547399442,-0.05010929731799246,0.4319371727748691,-0.03798745426758554,-0.9793772107224741
C1_FULL61_REG,lgbm_full61,sector,technology,70747,1434,0.00637115013683752,0.006563978657001912,0.2222229029998221,0.028670087784977868,0.5104602510460251,-0.0010731574467227752,1.0856844020156204
C1_FULL61_REG,lgbm_full61,market_cap,small,119106,1434,0.07936935233978286,0.07760912608617723,0.20240497630171686,0.3921314277444948,0.6778242677824268,0.039615065838288714,14.849308374471791
C1_FULL61_REG,lgbm_full61,market_cap,mid,118636,1434,0.05215824667267339,0.04897127187674717,0.21089591841705757,0.24731747804396936,0.608786610878661,0.03076770597108529,9.365465856678243
